run,Accuracy,Precision,Recall,F1,F2,F0.5,Average Precision
1,0.9863383066690634,0.6666666666666666,0.6181818181818182,0.6415094339622642,0.6273062730627307,0.6563706563706564,0.4196710952777823
2,0.985439511055186,0.6355140186915887,0.6181818181818182,0.6267281105990783,0.6215722120658135,0.6319702602230483,0.4004130947113705
3,0.9872371022829408,0.693069306930693,0.6363636363636364,0.6635071090047393,0.6469500924214417,0.6809338521400776,0.4482344693214602
4,0.9859787884235125,0.6702127659574468,0.5727272727272728,0.6176470588235294,0.5898876404494383,0.6481481481481481,0.39229780836425804
5,0.9849002336868596,0.6203703703703703,0.6090909090909091,0.6146788990825688,0.6113138686131387,0.6180811808118081,0.3855915951412986
6,0.98130505123135,0.525,0.5727272727272728,0.5478260869565218,0.5625,0.5338983050847458,0.3091304969522658
7,0.9838216789502067,0.5892857142857143,0.6,0.5945945945945946,0.5978260869565217,0.5913978494623656,0.36148082997354974
8,0.985799029300737,0.6597938144329897,0.5818181818181818,0.6183574879227052,0.595903165735568,0.642570281124498,0.392148957135957
9,0.9852597519324106,0.6372549019607843,0.5909090909090909,0.6132075471698113,0.5996309963099632,0.6274131274131274,0.38464887531990555
10,0.986518065791839,0.6666666666666666,0.6363636363636364,0.6511627906976744,0.6422018348623854,0.660377358490566,0.4314327891534434
11,0.9845407154413086,0.6363636363636364,0.509090909090909,0.5656565656565656,0.5303030303030302,0.6060606060606061,0.33367393477863627
12,0.9852597519324106,0.6320754716981132,0.6090909090909091,0.6203703703703703,0.6135531135531135,0.6273408239700374,0.39272106595001466
13,0.9852597519324106,0.64,0.5818181818181818,0.6095238095238096,0.5925925925925927,0.6274509803921569,0.38063255601130846
14,0.9831026424591048,0.58,0.5272727272727272,0.5523809523809523,0.537037037037037,0.5686274509803921,0.31516565620250675
15,0.9856192701779616,0.6388888888888888,0.6272727272727273,0.6330275229357798,0.6295620437956205,0.6365313653136532,0.4081276997913705
16,0.9832824015818803,0.5794392523364486,0.5636363636363636,0.5714285714285714,0.5667276051188299,0.5762081784386617,0.33522147102831223
17,0.9859787884235125,0.6454545454545455,0.6454545454545455,0.6454545454545455,0.6454545454545455,0.6454545454545455,0.4236221760361777
18,0.9832824015818803,0.5765765765765766,0.5818181818181818,0.5791855203619908,0.5807622504537205,0.5776173285198556,0.34373165511040754
19,0.9847204745640842,0.6068376068376068,0.6454545454545455,0.6255506607929515,0.6373429084380611,0.6141868512110726,0.39869669747433545
20,0.9875966205284918,0.6880733944954128,0.6818181818181818,0.684931506849315,0.6830601092896175,0.6868131868131868,0.4754325200894687
21,0.9868775840373899,0.6907216494845361,0.6090909090909091,0.6473429951690821,0.6238361266294228,0.6726907630522089,0.42844191969265405
22,0.9849002336868596,0.6274509803921569,0.5818181818181818,0.6037735849056604,0.5904059040590405,0.6177606177606177,0.37333130823947247
23,0.9838216789502067,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.357262714243905
24,0.9836419198274312,0.5904761904761905,0.5636363636363636,0.5767441860465116,0.5688073394495413,0.5849056603773585,0.3414422907070759
25,0.9847204745640842,0.6237623762376238,0.5727272727272728,0.5971563981042654,0.5822550831792976,0.6128404669260701,0.3656944033429048
