run,f13_ir_log_and_summary_summary_as_query,f4_timedif_issueresolved_and_commitcreation,f1_assignee_is_commiter,f87_medentropy_jira_description_as_query,f114_avgscq_jira_summary_as_query,f76_maxentropy_svn_unitname_as_query,f29_ir_svn_all_and_jira_all_jira_all_as_query,f24_ir_svn_all_and_summary_svn_all_as_query,f65_devictf_jira_description_as_query,f60_avgictf_jira_summary_as_query,f19_ir_unitname_and_summary_summary_as_query,f2_timedif_issuecreation_and_commitcreation,f17_ir_log_and_jira_all_jira_all_as_query,f42_avgidf_jira_summary_as_query,f89_deventropy_jira_description_as_query,f100_scs_jira_summary_as_query,f106_maxscq_svn_log_as_query,f53_devictf_svn_log_as_query,f118_maxscq_jira_description_as_query,f115_maxscq_jira_summary_as_query,f62_devictf_jira_summary_as_query,f83_medentropy_jira_summary_as_query,f44_devidf_jira_summary_as_query,f72_maxentropy_svn_log_as_query,f54_avgictf_svn_unitname_as_query,f36_avgidf_unitname_as_query,f10_overlap_terms_to_svn,f67_medentropy_svn_all_as_query,f34_maxidf_log_as_query,f47_devidf_jira_description_as_query,f108_avgscq_svn_unitname_as_query,f57_avgictf_jira_all_as_query,f33_avgidf_log_as_query,f120_avgpmi_svn_all_as_query,f117_avgscq_jira_description_as_query,f70_avgentropy_svn_log_as_query,f126_avgpmi_jira_all_as_query,f107_sumscq_svn_log_as_query,f31_maxidf_svn_all_as_query
1,0.09989398115679925,0.1961867935496111,0.1455558653624291,0.010987743645153088,0.01469156117241784,0.01015385086702082,0.03904613851538188,0.03809349140740321,0.008224193167590153,0.0081714567420654,0.019649931981633832,0.04731013547609928,0.06031046036009263,0.0071780392274802115,0.010541288165548855,0.013850947395153504,0.013910200028328825,0.014250732522530332,0.008500036024105992,0.008182235093466864,0.00938399916890166,0.011779265853904932,0.011613621892829344,0.011617040173592408,0.008488366232369985,0.013538367543341973,0.02546338631257207,0.012770107459704557,0.009551427314787314,0.010984791102868685,0.008948160454052893,0.0088297922660193,0.012860866227355718,0.011074390697207287,0.009925948441021109,0.012256115387439408,0.009757133337668077,0.01622555891951869,0.010242579354532325
2,0.09128298026101468,0.18262926354457157,0.1235819271017991,0.009984834435224237,0.014066947895095695,0.009219665567182048,0.04546427133600388,0.03932187242834136,0.01452613209723496,0.01444034081446156,0.016493537734748983,0.054270826439620376,0.054439624314364936,0.008945888115197819,0.016619008915261926,0.016443995014712713,0.013612973375524187,0.01481119844048056,0.01027724686136904,0.009815012079032695,0.011887672296892571,0.013262907992437954,0.014320737522444647,0.008724599330413437,0.009521116803827657,0.013828286044897511,0.020724310206132794,0.016538812700961674,0.00884547956561496,0.012199972544333573,0.011634572708534735,0.008585434792522405,0.014861825960326279,0.011375120165730224,0.0076203268725735,0.01356607562203833,0.011544124287622077,0.018588632001937087,0.012122445809516245
