run,f13_ir_log_and_summary_summary_as_query,f4_timedif_issueresolved_and_commitcreation,f1_assignee_is_commiter,f87_medentropy_jira_description_as_query,f114_avgscq_jira_summary_as_query,f76_maxentropy_svn_unitname_as_query,f29_ir_svn_all_and_jira_all_jira_all_as_query,f24_ir_svn_all_and_summary_svn_all_as_query,f65_devictf_jira_description_as_query,f60_avgictf_jira_summary_as_query,f19_ir_unitname_and_summary_summary_as_query,f2_timedif_issuecreation_and_commitcreation,f17_ir_log_and_jira_all_jira_all_as_query,f42_avgidf_jira_summary_as_query,f89_deventropy_jira_description_as_query,f100_scs_jira_summary_as_query,f106_maxscq_svn_log_as_query,f53_devictf_svn_log_as_query,f118_maxscq_jira_description_as_query,f115_maxscq_jira_summary_as_query,f62_devictf_jira_summary_as_query,f83_medentropy_jira_summary_as_query,f44_devidf_jira_summary_as_query,f72_maxentropy_svn_log_as_query,f54_avgictf_svn_unitname_as_query,f36_avgidf_unitname_as_query,f10_overlap_terms_to_svn,f67_medentropy_svn_all_as_query,f34_maxidf_log_as_query,f47_devidf_jira_description_as_query,f108_avgscq_svn_unitname_as_query,f57_avgictf_jira_all_as_query,f33_avgidf_log_as_query,f120_avgpmi_svn_all_as_query,f117_avgscq_jira_description_as_query,f70_avgentropy_svn_log_as_query,f126_avgpmi_jira_all_as_query,f107_sumscq_svn_log_as_query,f31_maxidf_svn_all_as_query
1,0.09894357730007691,0.11072684682320287,0.0669465938971683,0.013186852632947927,0.0119455116346065,0.011711801849242953,0.04086014725040705,0.07235365744866097,0.009972285613152174,0.012921771380335826,0.03547103053502603,0.05012871943499495,0.06252041431459514,0.008309183786998952,0.013938273830239952,0.014308227339495235,0.02270661825520397,0.02323086759555325,0.01198185120824632,0.009409395379683902,0.013146765757906539,0.011932675765348101,0.012099437631375888,0.014709024583819218,0.015523204961324305,0.015669318268800202,0.02695387693903252,0.019074838993222844,0.007128957158835599,0.010373076006172094,0.018049051163149792,0.009633480336576666,0.022861935431405245,0.021909724822093603,0.009617041193995163,0.023772064051967527,0.019251042706525702,0.019090020171635583,0.007630836546974305
2,0.09202584978782731,0.1079908356398582,0.06779323238987854,0.013772488024504547,0.011651301598089893,0.00959769359003379,0.04937839352059027,0.07688725556386963,0.011261549159389773,0.011816467674125088,0.03548943484200261,0.05040949323842147,0.06668039103119965,0.009778878134207216,0.011854500111053214,0.013723061292265814,0.02069527030337929,0.024749976091109467,0.0077867151597007175,0.009988210037212359,0.017888520673099106,0.010729022496710252,0.011513683392267738,0.014861199899433615,0.014550157862349018,0.016303077012924227,0.02900301314796386,0.0186700923920985,0.008117016904946083,0.008980433367295915,0.01671119779276177,0.009423281566824262,0.0227600692495662,0.019418336290889352,0.011715126614165615,0.021690758681789577,0.015825411239780904,0.020535775768305082,0.007972828458110166
