run,f13_ir_log_and_summary_summary_as_query,f4_timedif_issueresolved_and_commitcreation,f45_avgidf_jira_description_as_query,f1_assignee_is_commiter,f114_avgscq_jira_summary_as_query,f29_ir_svn_all_and_jira_all_jira_all_as_query,f24_ir_svn_all_and_summary_svn_all_as_query,f130_avgpmi_jira_description_as_query,f59_devictf_jira_all_as_query,f16_ir_log_and_jira_all_log_as_query,f80_maxentropy_jira_all_as_query,f60_avgictf_jira_summary_as_query,f19_ir_unitname_and_summary_summary_as_query,f42_avgidf_jira_summary_as_query,f67_medentropy_svn_all_as_query,f98_scs_svn_unitname_as_query,f53_devictf_svn_log_as_query,f109_maxscq_svn_unitname_as_query,f118_maxscq_jira_description_as_query,f62_devictf_jira_summary_as_query,f76_maxentropy_svn_unitname_as_query,f87_medentropy_jira_description_as_query,f115_maxscq_jira_summary_as_query,f41_devidf_jira_all_as_query,f83_medentropy_jira_summary_as_query,f73_deventropy_svn_log_as_query,f44_devidf_jira_summary_as_query,f99_scs_jira_all_as_query,f30_avgidf_svn_all_as_query,f10_overlap_terms_to_svn,f125_maxpmi_svn_unitname_as_query,f122_avgpmi_svn_log_as_query,f97_scs_svn_log_as_query,f123_maxpmi_svn_log_as_query,f64_maxictf_jira_description_as_query,f71_medentropy_svn_log_as_query,f124_avgpmi_svn_unitname_as_query
1,0.0487709678709507,0.0713387206196785,0.026008430868387222,0.40846875309944153,0.041054174304008484,0.025281962007284164,0.01745375245809555,0.03529142960906029,0.023772981017827988,0.03448525071144104,0.005550093483179808,0.0018490556394681334,0.00768954586237669,0.021226324141025543,0.02045394666492939,0.0021497169509530067,0.0046544307842850685,0.00443149171769619,0.009485316462814808,0.004081547725945711,0.007539893500506878,0.02141581103205681,0.006855039391666651,0.004657519515603781,0.0034422308672219515,0.0054258918389678,0.029399460181593895,0.0048831976018846035,0.007241356652230024,0.0031469466630369425,0.007006579544395208,0.00489763543009758,0.0035754062701016665,0.00798439234495163,0.05948058143258095,0.007339178118854761,0.0022109777200967073
2,0.051743097603321075,0.07141276448965073,0.027863649651408195,0.4340117871761322,0.030610619112849236,0.010626955889165401,0.025123925879597664,0.0022499184124171734,0.023993732407689095,0.04291289672255516,0.0051901256665587425,0.0024731752928346395,0.0068843369372189045,0.023788129910826683,0.0187968909740448,0.007095301989465952,0.012262102216482162,0.0025250879116356373,0.014813828282058239,0.00535084493458271,0.01725633069872856,0.050110895186662674,0.006160181947052479,0.008756359107792377,0.00819392129778862,0.009740415029227734,0.0015347952721640468,0.011007381603121758,0.002295637736096978,0.0036149981897324324,0.006079142447561026,0.00475622434169054,0.0026940503157675266,0.006512096617370844,0.03762529790401459,0.003219721606001258,0.0007133613689802587
