run,f1_assignee_is_commiter,f2_timedif_issuecreation_and_commitcreation,f3_timedif_issueupdated_and_commitcreation,f4_timedif_issueresolved_and_commitcreation,f5_total_terms_jira,f6_total_terms_svn,f7_unique_terms_jira,f8_unique_terms_svn,f9_overlap_terms_compared_to_jira,f10_overlap_terms_to_svn,f11_overlap_terms_to_union,f12_ir_log_and_summary_log_as_query,f13_ir_log_and_summary_summary_as_query,f14_ir_log_and_description_log_as_query,f15_ir_log_and_description_description_as_query,f16_ir_log_and_jira_all_log_as_query,f17_ir_log_and_jira_all_jira_all_as_query,f18_ir_unitname_and_summary_unitname_as_query,f19_ir_unitname_and_summary_summary_as_query,f20_ir_unitname_and_description_unitname_as_query,f21_ir_unitname_and_description_description_as_query,f22_ir_unitname_and_jira_all_unitname_as_query,f23_ir_unitname_and_jira_all_jira_all_as_query,f24_ir_svn_all_and_summary_svn_all_as_query,f25_ir_svn_all_and_summary_summary_as_query,f26_ir_svn_all_and_description_svn_all_as_query,f27_ir_svn_all_and_description_description_as_query,f28_ir_svn_all_and_jira_all_svn_all_as_query,f29_ir_svn_all_and_jira_all_jira_all_as_query,f30_avgidf_svn_all_as_query,f31_maxidf_svn_all_as_query,f32_devidf_svn_all_as_query,f33_avgidf_log_as_query,f34_maxidf_log_as_query,f35_devidf_log_as_query,f36_avgidf_unitname_as_query,f37_maxidf_unitname_as_query,f38_devidf_unitname_as_query,f39_avgidf_jira_all_as_query,f40_maxidf_jira_all_as_query,f41_devidf_jira_all_as_query,f42_avgidf_jira_summary_as_query,f43_maxidf_jira_summary_as_query,f44_devidf_jira_summary_as_query,f45_avgidf_jira_description_as_query,f46_maxidf_jira_description_as_query,f47_devidf_jira_description_as_query,f48_avgictf_svn_all_as_query,f49_maxictf_svn_all_as_query,f50_devictf_svn_all_as_query,f51_avgictf_svn_log_as_query,f52_maxictf_svn_log_as_query,f53_devictf_svn_log_as_query,f54_avgictf_svn_unitname_as_query,f55_maxictf_svn_unitname_as_query,f56_devictf_svn_unitname_as_query,f57_avgictf_jira_all_as_query,f58_maxictf_jira_all_as_query,f59_devictf_jira_all_as_query,f60_avgictf_jira_summary_as_query,f61_maxictf_jira_summary_as_query,f62_devictf_jira_summary_as_query,f63_avgictf_jira_description_as_query,f64_maxictf_jira_description_as_query,f65_devictf_jira_description_as_query,f66_avgentropy_svn_all_as_query,f67_medentropy_svn_all_as_query,f68_maxentropy_svn_all_as_query,f69_deventropy_svn_all_as_query,f70_avgentropy_svn_log_as_query,f71_medentropy_svn_log_as_query,f72_maxentropy_svn_log_as_query,f73_deventropy_svn_log_as_query,f74_avgentropy_svn_unitname_as_query,f75_medentropy_svn_unitname_as_query,f76_maxentropy_svn_unitname_as_query,f77_deventropy_svn_unitname_as_query,f78_avgentropy_jira_all_as_query,f79_medentropy_jira_all_as_query,f80_maxentropy_jira_all_as_query,f81_deventropy_jira_all_as_query,f82_avgentropy_jira_summary_as_query,f83_medentropy_jira_summary_as_query,f84_maxentropy_jira_summary_as_query,f85_deventropy_jira_summary_as_query,f86_avgentropy_jira_description_as_query,f87_medentropy_jira_description_as_query,f88_maxentropy_jira_description_as_query,f89_deventropy_jira_description_as_query,f90_queryscope_svn_all_as_query,f91_queryscope_svn_log_as_query,f92_queryscope_svn_unitname_as_query,f93_queryscope_jira_all_as_query,f94_queryscope_jira_summary_as_query,f95_queryscope_jira_description_as_query,f96_scs_svn_all_as_query,f97_scs_svn_log_as_query,f98_scs_svn_unitname_as_query,f99_scs_jira_all_as_query,f100_scs_jira_summary_as_query,f101_scs_jira_description_as_query,f102_SvnAsQuery_avgSCQ,f103_SvnAsQuery_maxSCQ,f104_SvnAsQuery_sumSCQ,f105_avgscq_svn_log_as_query,f106_maxscq_svn_log_as_query,f107_sumscq_svn_log_as_query,f108_avgscq_svn_unitname_as_query,f109_maxscq_svn_unitname_as_query,f110_sumscq_svn_unitname_as_query,f111_avgscq_jira_all_as_query,f112_maxscq_jira_all_as_query,f113_sumscq_jira_all_as_query,f114_avgscq_jira_summary_as_query,f115_maxscq_jira_summary_as_query,f116_sumscq_jira_summary_as_query,f117_avgscq_jira_description_as_query,f118_maxscq_jira_description_as_query,f119_sumscq_jira_description_as_query,f120_avgpmi_svn_all_as_query,f121_maxpmi_svn_all_as_query,f122_avgpmi_svn_log_as_query,f123_maxpmi_svn_log_as_query,f124_avgpmi_svn_unitname_as_query,f125_maxpmi_svn_unitname_as_query,f126_avgpmi_jira_all_as_query,f127_maxpmi_jira_all_as_query,f128_avgpmi_jira_summary_as_query,f129_maxpmi_jira_summary_as_query,f130_avgpmi_jira_description_as_query,f131_maxpmi_jira_description_as_query
1,0.019059455022215843,0.004126809537410736,0.02274402230978012,0.07653230428695679,0.001371548743918538,0.01190713420510292,0.0,0.005899867508560419,0.00014869781443849206,0.004210039973258972,0.0016464290674775839,0.04474108666181564,0.026344317942857742,0.001108225085772574,0.004367582034319639,0.02309759333729744,0.01146702654659748,0.03535171225667,0.0,0.005671914666891098,0.04643737152218819,0.0008459208765998483,0.00119696743786335,0.03442258760333061,0.014460061676800251,0.01780839078128338,0.0018752036849036813,0.0010737801203504205,0.009511182084679604,0.003750485135242343,0.0004381176840979606,0.003927215002477169,0.0035233432427048683,0.004398098681122065,0.004395024850964546,0.0012002686271443963,0.006531058344990015,0.001489840680733323,0.008011316880583763,0.0,0.00340856472030282,0.006208634003996849,0.10023277997970581,0.004924168810248375,0.004087287001311779,0.0,0.005241015926003456,0.0,0.0,0.0,0.0010370516683906317,0.00033971836091950536,0.002896260004490614,0.016480637714266777,0.0007993985200300813,0.0040613808669149876,0.000978108262643218,0.011346881277859211,0.00759332487359643,0.016603520140051842,0.015266042202711105,0.02032075636088848,0.0034779305569827557,0.017033271491527557,0.005254733841866255,0.0020888177677989006,0.006402696017175913,0.0007382277399301529,0.0012023515300825238,0.004965971224009991,0.005426792427897453,0.0,0.0022418652661144733,0.02953607589006424,0.0,0.0002826088748406619,0.0,0.0004220499540679157,0.004791346378624439,0.0,0.0030989982187747955,0.0023508970625698566,0.02123941294848919,0.0025403224863111973,0.002860580338165164,0.004775748122483492,0.005810989532619715,0.0,0.002232586732134223,0.004334763158112764,0.009931511245667934,0.0,0.0,0.004990734159946442,0.004153131972998381,0.005178425926715136,0.0025031804107129574,0.0,0.003962344489991665,0.0027538456488400698,0.0025582285597920418,0.00037379746208898723,0.003577055176720023,0.0,0.013755238614976406,0.0012244597310200334,0.0,0.0016454490832984447,0.003936329390853643,0.0,0.0,0.01652933843433857,0.0,0.025647956877946854,0.008175778202712536,0.0,0.0031568529084324837,0.0016592268366366625,0.0,0.006333095487207174,0.003038284368813038,0.0022652139887213707,0.004414885770529509,0.0014139876002445817,0.0021405990701168776,0.005942569114267826,0.0,0.0009857441764324903,0.0004958434728905559,0.037230297923088074,0.0
2,0.02995007112622261,0.015104684978723526,0.02548060566186905,0.08267928659915924,0.0,0.019813815131783485,0.004177206661552191,0.0,0.0014224955812096596,0.016493547707796097,0.0025901172775775194,0.044496793299913406,0.009616004303097725,0.0,0.002774439752101898,0.01911122165620327,0.02372129261493683,0.022939490154385567,0.0019546435214579105,0.005635382607579231,0.0,0.016625674441456795,0.005861830897629261,0.02388780377805233,0.002687993459403515,0.004346540663391352,0.0035846405662596226,0.036457452923059464,0.006795160938054323,0.0029351930133998394,0.006855468265712261,0.002479125279933214,0.0036061780992895365,0.0,0.0023504369892179966,0.0018659578636288643,0.020061545073986053,0.05313568562269211,0.00863703340291977,0.0,0.011382517404854298,0.005010516382753849,0.0,0.002175695728510618,0.003362865187227726,0.0,0.005274617113173008,0.0,0.0,0.0,0.003063927171751857,0.0062131877057254314,0.015328449197113514,0.0,0.0052961562760174274,0.010618675500154495,0.000640536134596914,0.0004922306980006397,0.011228654533624649,0.01843024045228958,0.001171636045910418,0.01036633551120758,0.004476950969547033,0.0021480820141732693,0.005502842832356691,0.0006558364839293063,0.005678324494510889,0.0,0.0,0.0011582066072151065,0.0049787224270403385,0.0008176394039765,0.0029470385052263737,0.021499453112483025,0.021744893863797188,0.0,0.0,0.0004634666838683188,0.0030206104274839163,0.0,0.008513273671269417,0.00011549871123861521,0.002618132857605815,0.0,0.0,0.024642085656523705,0.001501749036833644,0.0,0.0012786822626367211,0.11024697870016098,0.003564615501090884,0.0014960769331082702,0.0016827690415084362,0.008143049664795399,0.0023299320600926876,0.012826099060475826,0.0017614251701161265,0.0,0.0011347071267664433,0.00443519139662385,0.0009566953522153199,0.009775649756193161,0.008205682039260864,0.0,0.0034255413338541985,0.0036498606204986572,0.0,0.0,0.0014004281256347895,0.0,0.0,0.010549372062087059,0.0,0.010998692363500595,0.002571324585005641,0.0,0.0,0.0018728501163423061,0.0,0.0007960455841384828,0.0046789939515292645,0.008315426297485828,0.0,0.010263110511004925,0.0009003507439047098,0.0,0.0,0.005372040439397097,0.0022682594135403633,0.012426178902387619,0.0
3,0.034363001585006714,0.016360750421881676,0.03573181852698326,0.09876353293657303,0.006931256968528032,0.03651241213083267,0.005737223196774721,0.0,0.00037183318636380136,0.006469677202403545,0.0007518186466768384,0.05338676646351814,0.018950803205370903,0.00040705245919525623,0.01608065702021122,0.024344170466065407,0.0031254147179424763,0.009144343435764313,0.00022164407710079104,0.0061186267994344234,0.0,0.012134486809372902,0.0,0.005032521206885576,0.015417168848216534,0.01429204735904932,0.0071179224178195,0.0,0.00883394293487072,0.01169415283948183,0.0020410928409546614,0.004073520191013813,0.004113175440579653,0.0009719328954815865,0.005539231467992067,0.009069709107279778,0.00014794542221352458,0.002952568931505084,0.02139166370034218,0.023843776434659958,0.021842805668711662,0.011936988681554794,0.0,0.005728298798203468,0.028486132621765137,0.0,0.003114599734544754,0.0,0.0,0.0,0.0022171696182340384,0.007770878728479147,0.009198027662932873,0.0,0.0,0.00336160184815526,0.0026758352760225534,0.000904942280612886,0.0074110617861151695,0.02671821229159832,0.0013621619436889887,0.0049437605775892735,0.009620897471904755,0.021506942808628082,0.002992998342961073,0.0007932400912977755,0.005982722155749798,0.0,0.0,0.004274957347661257,0.004054812714457512,0.0028081717900931835,0.007195425219833851,0.0,0.0030070238281041384,0.0,0.008166246116161346,0.0016590147279202938,0.012574862688779831,0.006585391703993082,0.031742822378873825,0.0024140349123626947,0.0034575469326227903,0.0,0.0009402040159329772,0.0,0.01957298256456852,0.0,0.005593907553702593,0.0010546105913817883,0.005644585005939007,0.0,0.0015654419548809528,0.005083872005343437,0.001336926594376564,0.0006089331582188606,0.010508010163903236,0.01128175389021635,0.009081467054784298,0.00923970341682434,0.0012503504985943437,0.0,0.0007176779909059405,0.0,0.008629938587546349,0.005779848899692297,0.0,0.0055880071595311165,0.002318715211004019,0.0,0.005955385975539684,0.011354025453329086,0.0,0.01322197262197733,0.009837477467954159,0.0,0.0038375689182430506,0.01995566487312317,0.0,0.010322699323296547,0.005534479860216379,0.00579975638538599,0.005712408106774092,0.001448645954951644,0.000814203405752778,0.004150478169322014,0.0,0.004867244511842728,0.0017473335610702634,0.000694532529450953,0.0
4,0.03145459294319153,0.008578606881201267,0.02332119271159172,0.0804976150393486,0.0018368513556197286,0.024937210604548454,0.014535513706505299,0.0005624241312034428,0.0,0.0011823573149740696,0.0033581440802663565,0.0363084152340889,0.0072478484362363815,0.015566989779472351,0.012436526827514172,0.018080521374940872,0.030797382816672325,0.003755291923880577,0.0,0.004482093267142773,0.013628700748085976,0.009560721926391125,0.0035181695129722357,0.019939322024583817,0.0,0.016703760251402855,0.00738429743796587,0.0040931557305157185,0.032441090792417526,0.001701040891930461,0.0015556265134364367,0.0017886633286252618,0.009587114676833153,0.003294645808637142,0.00453909719362855,0.03608435019850731,0.00795510783791542,0.011118326336145401,0.005649082828313112,0.03907092288136482,0.004180168267339468,0.009855607524514198,0.0,0.012083486653864384,0.019178062677383423,0.0,0.004927163012325764,0.0,0.0,0.0,0.0026696808636188507,0.00733915762975812,0.0014159255661070347,0.0,0.0,0.0,0.006336167920380831,0.0,0.002278755186125636,0.006004157941788435,0.022192755714058876,0.006331183947622776,0.002568488009274006,0.0011824353132396936,0.004517140332609415,0.0026000419165939093,0.009515036828815937,0.002271127188578248,0.0016955735627561808,0.00245075230486691,0.010297441855072975,0.0006590947159565985,0.004347586538642645,0.005011463072150946,0.0010252483189105988,0.0,0.0,0.026245232671499252,0.008498363196849823,0.0,0.0036118768621236086,0.011553618125617504,0.0017976431408897042,0.03918075188994408,0.0001934380707098171,0.0004008046234957874,0.0009597223834134638,0.009650839492678642,0.0015445052413269877,0.0037373092491179705,0.011363967321813107,0.007999510504305363,0.003975986503064632,0.00461469404399395,0.0027202595956623554,0.004509274382144213,0.0023717680014669895,0.020270172506570816,0.0,0.0031784961465746164,0.0009035759721882641,0.000834041740745306,0.003676121821627021,0.0,0.0022887594532221556,0.0037055208813399076,0.0,0.0,0.006617177277803421,0.0,0.0005395145853981376,0.0036796487402170897,0.0,0.021476423367857933,0.014862949959933758,0.0,0.0004426449304446578,0.007264799438416958,0.0,0.0039825341664254665,0.001783644431270659,0.001327281235717237,0.0014576485846191645,0.005241067614406347,0.002350827679038048,0.002082692226395011,0.01912360079586506,0.0015122825279831886,0.007386688608676195,0.01759585179388523,0.0
5,0.028301354497671127,0.00580992316827178,0.0377814918756485,0.09635477513074875,0.0023611292708665133,0.009410033002495766,0.019451219588518143,0.008575329557061195,0.028406672179698944,0.005951178725808859,0.0016142325475811958,0.03916839510202408,0.010416459292173386,0.0009007965563796461,0.023401005193591118,0.08532353490591049,0.0075429207645356655,0.0019428220111876726,0.0018621038179844618,0.008120178245007992,0.0,0.013839885592460632,0.0,0.010209889151155949,0.011191635392606258,0.014084124006330967,0.011122099123895168,0.028338966891169548,0.001062846160493791,0.005175361875444651,0.0015880500432103872,0.0011420277878642082,0.0049004750326275826,0.0034243722911924124,0.003806579625234008,0.0017419374780729413,0.00418019900098443,0.006140619516372681,0.0023445296101272106,0.0,0.00316310441121459,0.0010487705003470182,0.012378305196762085,0.009052413515746593,0.02102307602763176,0.0,0.00286914617754519,0.0,0.0,0.0,0.0055299061350524426,0.0025600348599255085,0.010104221291840076,0.0,0.0,0.0007641707197763026,0.010656237602233887,0.0,0.0036742419470101595,0.010114682838320732,0.03580136597156525,0.0033825032878667116,0.004345383029431105,0.000248389202170074,0.0031340233981609344,0.03164636343717575,0.008825872093439102,0.0,0.0007924629608169198,0.013442536816000938,0.004983184859156609,0.004416138399392366,0.004814093932509422,0.00160501291975379,0.0027765037957578897,0.0,0.0003293667978141457,0.0033731902949512005,0.00979792233556509,0.0,0.026867520064115524,0.002115844050422311,0.0050067477859556675,0.0,0.002852262696251273,0.0015862579457461834,0.016814226284623146,0.0,0.0035721275489777327,0.0005237619625404477,0.004725137259811163,0.007144141010940075,0.001323204836808145,0.002550923964008689,0.0,6.609557749470696e-05,0.00922079011797905,0.0,0.008945968933403492,0.011810517869889736,0.001118795364163816,0.0,0.003692896571010351,0.0,0.01066664233803749,0.012271951884031296,0.0,0.0023803848307579756,0.002117499243468046,0.0,0.0,0.014802166260778904,0.0,0.013277735561132431,0.011953902430832386,0.0,0.0,0.0,0.0,0.005538135301321745,0.0017011573072522879,0.0044341678731143475,0.0061475615948438644,0.002178036142140627,0.0026576430536806583,0.0,0.00660194456577301,0.002958573866635561,0.0018300304654985666,0.014903416857123375,0.0
6,0.021028656512498856,0.01566413789987564,0.022842291742563248,0.07559221982955933,0.013940366916358471,0.13903844356536865,0.0,0.0,0.004485865123569965,0.006047673057764769,0.003695420455187559,0.015425334684550762,0.02475534938275814,0.0,0.008463501930236816,0.03564146161079407,0.014656522311270237,0.008190901950001717,0.027226844802498817,0.008524795062839985,0.0027026718016713858,0.014955548569560051,0.017555268481373787,0.013245425187051296,0.005152118857949972,0.023040825501084328,0.0065138754434883595,0.036240674555301666,0.0,0.0036548299249261618,0.0,0.0041290102526545525,0.002378902630880475,0.005247451364994049,0.001474205986596644,0.001637809444218874,0.033261753618717194,0.0020443543326109648,0.003708767471835017,0.0,0.002633539028465748,0.003197179641574621,0.0,0.010133832693099976,0.0040451353415846825,0.0,0.0,0.0,0.0,0.0,0.005504843313246965,0.00232945685274899,0.006476044189184904,0.0017266597133129835,0.0010854502907022834,0.004452013876289129,0.0017559161642566323,0.001955535728484392,0.0,0.014062093570828438,0.022482313215732574,0.009479335509240627,0.0028767501935362816,0.0,0.0021641533821821213,0.0032358437310904264,0.003520880825817585,0.00028725844458676875,0.0026954873465001583,0.0017173857195302844,0.0033462021965533495,0.05251166969537735,0.004836931359022856,0.0,0.0013946989784017205,0.0008857279899530113,0.00019059088663198054,0.0005234883865341544,0.002554618986323476,0.0,0.0037702638655900955,0.004898908082395792,0.011390253901481628,0.0,0.0,0.0007537722704000771,0.00924810953438282,0.0,0.0,0.000540911394637078,0.004131723660975695,0.0,0.0,0.020604701712727547,0.0018217803444713354,0.009138043969869614,0.034217920154333115,0.0018168429378420115,0.001840917975641787,0.0017570487689226866,0.00590861588716507,0.002201580675318837,0.0011355456663295627,0.0,0.008372032083570957,0.003801874816417694,0.0,0.005109135061502457,0.004438736476004124,0.0,0.0,0.009158498607575893,0.0,0.002391829853877425,0.02193085290491581,0.0,0.0,0.002223019488155842,0.0,0.002153320936486125,0.0061028567142784595,0.0014574227388948202,0.0009504009503871202,0.00396809121593833,0.0,0.0,0.0,0.005357525777071714,0.004065145272761583,0.0071179489605128765,0.0
7,0.029939493164420128,0.012533935718238354,0.0226134080439806,0.09082846343517303,0.012891026213765144,0.026854556053876877,0.00795679073780775,0.0,0.0017646836349740624,0.00212996918708086,0.0,0.0388210192322731,0.0043242922984063625,0.021718939766287804,0.00774363474920392,0.035739801824092865,0.030107997357845306,0.01119804847985506,0.004744978621602058,0.018428858369588852,0.0034183820243924856,0.017533009871840477,0.0,0.0042762765660882,0.0015003893058747053,0.01741345040500164,0.022877253592014313,0.06504632532596588,0.002369019901379943,0.008646785281598568,0.0003874185786116868,0.0005813122261315584,0.003972784150391817,0.0,0.0018548003863543272,0.008914804086089134,0.0006725498824380338,0.0,0.006279539316892624,0.0,0.0035444593522697687,0.020207999274134636,0.010998168028891087,0.006649156101047993,0.005132950376719236,0.0,0.002486120443791151,0.0,0.0,0.0,0.0030432986095547676,0.006043998058885336,0.007191091775894165,0.007053919602185488,0.0,0.002052232390269637,0.0,0.0,0.00801190547645092,0.03273848816752434,0.002561320085078478,0.014940200373530388,0.0010456613963469863,0.0,0.007407983765006065,0.0,0.02323373407125473,0.0,0.0005792429437860847,0.010741348378360271,0.006461726501584053,0.004494417924433947,0.005715838633477688,0.000244379771174863,0.002536315703764558,0.0,0.0006669600261375308,0.0015265102265402675,0.007947567850351334,0.0,0.0,0.015418625436723232,0.008938620798289776,0.0,0.0,0.002099823672324419,0.002005132846534252,0.0,0.001400487031787634,0.005255147814750671,0.005255307070910931,0.009991398081183434,0.0,0.004359837155789137,0.00029906476265750825,0.016132881864905357,0.006510670762509108,0.00571976974606514,0.003054009284824133,0.005356600042432547,0.0005392621969804168,0.004915534984320402,0.007174675352871418,0.0,0.005286269821226597,0.004698959179222584,0.0,0.0,0.0060632312670350075,0.0,0.0,0.011301780119538307,0.0,0.00450867647305131,0.002126537961885333,0.0,0.0016995350597426295,0.012773143127560616,0.0,0.010035139508545399,0.0029114149510860443,0.001101930276490748,0.01365715079009533,0.001965460367500782,0.02597310207784176,0.00791657529771328,0.013291477225720882,0.0032152992207556963,0.001349271391518414,0.00806435290724039,0.006292824633419514
8,0.026967797428369522,0.017971299588680267,0.013615289703011513,0.06798375397920609,0.020436609163880348,0.02669081836938858,0.004575270693749189,0.0,0.00516626937314868,0.010413603857159615,0.0029739977326244116,0.01582597941160202,0.03776790574193001,0.007251215633004904,0.006960855331271887,0.033817827701568604,0.0862523764371872,0.012931058183312416,0.0,0.003993127960711718,0.0014451701426878572,0.004197303671389818,0.0,0.006400783080607653,0.0004567821160890162,0.00905170664191246,0.009700480848550797,0.01871359534561634,0.009273803792893887,0.00027633324498310685,0.0,0.0007751774392090738,0.0019503277726471424,0.0006251586601138115,0.0029168284963816404,0.008389276452362537,0.004620014224201441,0.0014167377958074212,0.001900597708299756,0.0,0.0008537035901099443,0.001021654810756445,0.0,0.007781688589602709,0.0008821259252727032,0.013277200050652027,0.005857659503817558,0.0,0.0,0.0,0.003067510202527046,0.0018798303790390491,0.008042922243475914,0.0008334138547070324,0.0,8.983171574072912e-05,0.0011720913462340832,0.0,0.005879051983356476,0.01952848769724369,0.0010384158231317997,0.002600304549559951,0.0041177235543727875,0.0001987603318411857,0.008704262785613537,0.0019082778599113226,0.004161167424172163,0.10389119386672974,0.0013200979446992278,0.007946979254484177,0.0031552575528621674,0.0031774931121617556,0.012390803545713425,0.0,0.0034433763939887285,0.0,0.008097237907350063,0.014727328903973103,0.004224490374326706,0.0,0.005232360679656267,0.004921628162264824,0.00774826155975461,0.0,0.0013652010820806026,0.001956211170181632,0.013767481781542301,0.0093681076541543,0.004744497127830982,0.002567127114161849,0.0035522449761629105,0.043051593005657196,0.0025121504440903664,0.0131609495729208,0.00041293594404123724,0.008831055834889412,0.002849699929356575,0.0006785299046896398,0.0012304293923079967,0.0126248300075531,0.00866333581507206,0.0004970516311004758,0.0023776190355420113,0.0,0.004752419888973236,0.0020443792454898357,0.0,0.004185034427791834,0.004630414303392172,0.0,0.0006497328286059201,0.007346931844949722,0.0,0.008506342768669128,0.016952283680438995,0.0,0.0,0.005755503196269274,0.0,0.0027760183438658714,0.0006456873961724341,0.014186032116413116,0.009768331423401833,0.0012490838998928666,0.005872766021639109,0.001733884564600885,0.0,0.003313191933557391,0.0004267144249752164,0.01411652285605669,0.0
9,0.03485202416777611,0.02117077074944973,0.06843791902065277,0.0657423660159111,0.0011329981498420238,0.018283242359757423,0.002584238536655903,0.0,0.0004682296421378851,0.010444793850183487,0.0008820986258797348,0.052387118339538574,0.02138259820640087,0.04195692017674446,0.0054489560425281525,0.01601017266511917,0.02977164462208748,0.00550968898460269,0.00413669366389513,0.0038678781129419804,0.009532744996249676,0.01847769320011139,0.0015823765425011516,0.009498960338532925,0.007660547737032175,0.012426413595676422,0.0071758185513317585,0.03355271741747856,0.005417907144874334,0.0033823924604803324,0.04670904949307442,0.006286017131060362,0.0015038009732961655,0.0032493991311639547,0.0014747295062988997,0.0030548390932381153,0.009241417050361633,0.0,0.0022338926792144775,0.0,0.002509467303752899,0.00776655413210392,0.0,0.004527399782091379,0.0031787194311618805,0.0,0.006247797515243292,0.0,0.0,0.0,0.0027182213962078094,0.002609656658023596,0.004927215166389942,0.0,0.0,0.0057848598808050156,0.004225684329867363,0.00364248757250607,0.0019050432601943612,0.016589004546403885,2.9496484785340726e-05,0.0152879124507308,0.005848124623298645,0.0,0.0025621012318879366,0.015363284386694431,0.00400070333853364,0.0,0.0004143907281104475,0.010837668552994728,0.01297973096370697,0.004225900862365961,0.008455428294837475,0.017133411020040512,0.0013340138830244541,0.0005941055133007467,0.0,0.0,0.005716453306376934,0.0,0.0027046138420701027,0.0,0.0061204517260193825,0.00625165831297636,0.004431468900293112,0.002137246308848262,0.034259963780641556,0.0025613142643123865,0.00370197556912899,0.002269354183226824,0.01116964127868414,0.007055793423205614,0.001241848454810679,0.0,0.0014768312685191631,0.01857616752386093,0.012555298395454884,0.0005810260190628469,0.004243441391736269,0.004692745860666037,0.0013606754364445806,0.0008659905870445073,0.004545598290860653,0.0,0.006131326779723167,0.006580328103154898,0.0,0.0056428262032568455,0.0006846906035207212,0.0,0.0001172379998024553,0.00907688308507204,0.0,0.004658876918256283,0.011483175680041313,0.0,0.0030149563681334257,0.0035873905289918184,0.0,0.003982412163168192,0.002721142955124378,0.009219478815793991,0.008988691493868828,0.0006980947800911963,0.009639397263526917,0.0010777210118249059,0.0,0.005396090913563967,0.0,0.01615031622350216,0.0
10,0.048211097717285156,0.01873229630291462,0.0638565942645073,0.06845670938491821,0.018180157989263535,0.01238271128386259,0.0,0.0009887926280498505,0.006105072796344757,0.001238423166796565,0.008895340375602245,0.04015364870429039,0.02525447867810726,0.017854835838079453,0.02180764451622963,0.016465283930301666,0.006160883232951164,0.011481882072985172,0.0018081831512972713,0.04579712450504303,0.0,0.012383861467242241,0.01165422610938549,0.0083391685038805,0.012538718059659004,0.014081413857638836,0.010146714746952057,0.010290699079632759,0.038189224898815155,0.0009313580230809748,0.0016546164406463504,0.017036374658346176,0.003408657619729638,0.0012088014045730233,0.0043135760352015495,0.00373370130546391,0.0,0.0009425016469322145,0.0111616849899292,0.0,0.003349828999489546,0.004266002681106329,0.0036668889224529266,0.0011653117835521698,0.013747896067798138,0.006552841980010271,0.001408365904353559,0.0,0.0,0.0,0.0015641376376152039,0.003566124476492405,0.006361100822687149,0.004437228664755821,0.0007621957338415086,0.0010693854419514537,0.0008688836824148893,0.007790275849401951,0.006872477475553751,0.015722306445240974,0.0,0.009186754003167152,0.0,0.009591617621481419,0.0031397670973092318,0.0020090071484446526,0.01372838020324707,0.0,0.005632526241242886,0.023418758064508438,0.0035277782008051872,0.002030720002949238,0.004881481174379587,0.010642875917255878,0.0011403835378587246,0.0,0.0028632457833737135,0.0058589596301317215,0.010459531098604202,0.0,0.0072412858717143536,0.0004748069040942937,0.015708040446043015,0.0028504205401986837,0.009297741577029228,0.003923772368580103,0.008934286423027515,0.009038839489221573,0.007541730534285307,0.0,0.007821466773748398,0.0034692122135311365,0.0,0.008472316898405552,0.0027398865204304457,0.004038634710013866,0.003804941661655903,0.0018900793511420488,0.003473050892353058,0.004241401795297861,0.0005903627024963498,0.006506068166345358,0.0013031817506998777,0.0,0.0024393070489168167,0.004916445817798376,0.0,0.0,0.0005995903629809618,0.0,0.00019424759375397116,0.015619387850165367,0.0,0.007225110661238432,0.00723289605230093,0.0,0.003013142617419362,0.003108289325609803,0.0,0.0015876208199188113,0.002772000152617693,0.0022074864245951176,0.018903227522969246,0.0030473291408270597,0.0,0.007836527191102505,0.00987737812101841,0.0011789747513830662,0.00043538614409044385,0.007314637303352356,0.0
