run,f13_ir_log_and_summary_summary_as_query,f4_timedif_issueresolved_and_commitcreation,f45_avgidf_jira_description_as_query,f1_assignee_is_commiter,f114_avgscq_jira_summary_as_query,f29_ir_svn_all_and_jira_all_jira_all_as_query,f24_ir_svn_all_and_summary_svn_all_as_query,f130_avgpmi_jira_description_as_query,f59_devictf_jira_all_as_query,f16_ir_log_and_jira_all_log_as_query,f80_maxentropy_jira_all_as_query,f60_avgictf_jira_summary_as_query,f19_ir_unitname_and_summary_summary_as_query,f42_avgidf_jira_summary_as_query,f67_medentropy_svn_all_as_query,f98_scs_svn_unitname_as_query,f53_devictf_svn_log_as_query,f109_maxscq_svn_unitname_as_query,f118_maxscq_jira_description_as_query,f62_devictf_jira_summary_as_query,f76_maxentropy_svn_unitname_as_query,f87_medentropy_jira_description_as_query,f115_maxscq_jira_summary_as_query,f41_devidf_jira_all_as_query,f83_medentropy_jira_summary_as_query,f73_deventropy_svn_log_as_query,f44_devidf_jira_summary_as_query,f99_scs_jira_all_as_query,f30_avgidf_svn_all_as_query,f10_overlap_terms_to_svn,f125_maxpmi_svn_unitname_as_query,f122_avgpmi_svn_log_as_query,f97_scs_svn_log_as_query,f123_maxpmi_svn_log_as_query,f64_maxictf_jira_description_as_query,f71_medentropy_svn_log_as_query,f124_avgpmi_svn_unitname_as_query
1,0.05064401030540466,0.08754656463861465,0.02208493836224079,0.408621221780777,0.03254138305783272,0.007929956540465355,0.03392063081264496,0.006528953090310097,0.01798819750547409,0.02163693681359291,0.011624108068645,0.007451810874044895,0.015462435781955719,0.015638872981071472,0.0028151157312095165,0.01206926442682743,0.008062617853283882,0.007245852146297693,0.033036969602108,0.005895249079912901,0.008410932496190071,0.028431853279471397,0.017462266609072685,0.009912331588566303,0.00891575962305069,0.005079204216599464,0.010715221986174583,0.005061026196926832,0.004983793944120407,0.003726996248587966,0.005240339785814285,0.005386735312640667,0.008042791858315468,0.007573992479592562,0.05340677127242088,0.005384373478591442,0.0035205730237066746
2,0.0470811128616333,0.078451968729496,0.02712845429778099,0.43529123067855835,0.005301135126501322,0.025623485445976257,0.0106172114610672,0.019530514255166054,0.005505839828401804,0.06283453851938248,0.026399485766887665,0.011149490252137184,0.012256729416549206,0.009164375253021717,0.012293122708797455,0.0035228896886110306,0.010181319899857044,0.0066427141427993774,0.008385925553739071,0.006567954085767269,0.0037134268786758184,0.02107815630733967,0.009875064715743065,0.014548012055456638,0.01172748114913702,0.0044406927190721035,0.002620078856125474,0.0008180554723367095,0.0023886351846158504,0.00622567581012845,0.008179957047104836,0.004523778799921274,0.00787731446325779,0.009130334481596947,0.0537734292447567,0.005922704469412565,0.009227549657225609
