run,Accuracy,Precision,Recall,F1,F2,F0.5,Average Precision
1,0.9117382707172389,0.17983193277310924,0.9727272727272728,0.3035460992907802,0.5169082125603865,0.21485943775100405,0.17546670288398725
2,0.9228833363293187,0.1950286806883365,0.9272727272727272,0.3222748815165876,0.5295950155763239,0.2316076294277929,0.18228284962047953
3,0.9286356282581341,0.2124248496993988,0.9636363636363636,0.348111658456486,0.5644302449414271,0.25166191832858503,0.20541934620143165
4,0.9340284019413986,0.22365591397849463,0.9454545454545454,0.36173913043478256,0.5745856353591161,0.2639593908629442,0.21253505522541144
5,0.9205464677332375,0.19029850746268656,0.9272727272727272,0.3157894736842105,0.5225409836065574,0.22626441881100268,0.17789668899305866
6,0.9223440589609923,0.19507575757575757,0.9363636363636364,0.322884012539185,0.5320247933884297,0.23177317731773178,0.18392015958945593
7,0.9232428545748697,0.19694072657743786,0.9363636363636364,0.325434439178515,0.5347871235721704,0.23387829246139874,0.18566644874557472
8,0.9273773143987057,0.2106299212598425,0.9727272727272728,0.34627831715210355,0.5643459915611814,0.24976657329598506,0.20542474623017323
9,0.9236023728204207,0.20113851992409867,0.9636363636363636,0.33281004709576134,0.5480868665977249,0.23895401262398555,0.19454342841796063
10,0.9210857451015639,0.19593345656192238,0.9636363636363636,0.32565284178187404,0.5402650356778798,0.23306948109058925,0.1895276400871362
11,0.9295344238720115,0.21686746987951808,0.9818181818181818,0.35526315789473684,0.5756929637526652,0.25689819219790677,0.2132839432181687
12,0.9219845407154413,0.19318181818181818,0.9272727272727272,0.31974921630094044,0.5268595041322314,0.2295229522952295,0.18057030438716254
13,0.9271975552759303,0.2079207920792079,0.9545454545454546,0.3414634146341463,0.5555555555555557,0.24647887323943662,0.19936864259857587
14,0.9187488765054826,0.18795620437956204,0.9363636363636364,0.3130699088145897,0.521255060728745,0.22371850564726325,0.17725366886938193
15,0.9191083947510336,0.19202898550724637,0.9636363636363636,0.3202416918429003,0.534274193548387,0.2286453839516825,0.18576514979808478
16,0.9164120079094014,0.1847246891651865,0.9454545454545454,0.30906389301634474,0.518444666001994,0.2201524132091448,0.17572735176555648
17,0.9298939421175625,0.21193415637860083,0.9363636363636364,0.34563758389261745,0.5561555075593954,0.25073028237585204,0.19970575119575462
18,0.9271975552759303,0.2079207920792079,0.9545454545454546,0.3414634146341463,0.5555555555555557,0.24647887323943662,0.19936864259857587
19,0.9174905626460543,0.19005328596802842,0.9727272727272728,0.3179791976225854,0.5333998005982055,0.22650296359017785,0.18540929190086317
20,0.9363652705374798,0.23127753303964757,0.9545454545454546,0.37234042553191493,0.587248322147651,0.2725856697819315,0.22166371351535918
21,0.9237821319431961,0.20152091254752852,0.9636363636363636,0.3333333333333333,0.5486542443064183,0.23938572719060525,0.19491191585508394
22,0.9187488765054826,0.19244604316546762,0.9727272727272728,0.3213213213213213,0.5371485943775101,0.22922022279348758,0.18773679208382676
23,0.9160524896638504,0.18739054290718038,0.9727272727272728,0.3142437591776799,0.5291790306627102,0.22347535505430238,0.18281916910531099
24,0.9361855114147043,0.21967963386727687,0.8727272727272727,0.35100548446069463,0.5473204104903079,0.25834230355220666,0.1942370354575711
25,0.9185691173827072,0.18761384335154827,0.9363636363636364,0.3125948406676783,0.5207280080889788,0.2233304423243712,0.17693309445224176
