run,Accuracy,Precision,Recall,F1,F2,F0.5,Average Precision
1,0.9774774774774775,0.8076923076923077,0.8936170212765957,0.8484848484848485,0.875,0.8235294117647058,0.7292751016155271
2,0.9714714714714715,0.75,0.8936170212765957,0.8155339805825244,0.8606557377049181,0.7749077490774908,0.6777202734649543
3,0.9744744744744744,0.7777777777777778,0.8936170212765957,0.8316831683168316,0.8677685950413222,0.7984790874524715,0.7025429685004153
4,0.972972972972973,0.7843137254901961,0.851063829787234,0.8163265306122448,0.8368200836820084,0.796812749003984,0.6780115534808902
5,0.96996996996997,0.7547169811320755,0.851063829787234,0.8,0.8298755186721991,0.7722007722007721,0.6528228348782344
6,0.972972972972973,0.7457627118644068,0.9361702127659575,0.8301886792452831,0.8906882591093117,0.7773851590106007,0.7026653411435236
7,0.9804804804804805,0.7931034482758621,0.9787234042553191,0.8761904761904762,0.9349593495934958,0.8243727598566307,0.7777304083246857
8,0.975975975975976,0.803921568627451,0.8723404255319149,0.8367346938775511,0.8577405857740585,0.8167330677290837,0.7103022922797642
9,0.960960960960961,0.6779661016949152,0.851063829787234,0.7547169811320754,0.8097165991902834,0.7067137809187279,0.5875029374849065
10,0.975975975975976,0.8444444444444444,0.8085106382978723,0.8260869565217391,0.8154506437768241,0.8370044052863437,0.6962558302983834
