run,Accuracy,Precision,Recall,F1,F2,F0.5,Average Precision
1,0.9347474384325004,0.2267818574514039,0.9545454545454546,0.36649214659685864,0.5813953488372093,0.26758409785932724,0.21737238681749022
2,0.9111989933489124,0.17346938775510204,0.9272727272727272,0.2922636103151862,0.4961089494163424,0.20714865962632006,0.16229150526420758
3,0.9223440589609923,0.19850187265917604,0.9636363636363636,0.32919254658385094,0.5441478439425051,0.23597506678539626,0.19200265923539883
4,0.9135358619449937,0.1839863713798978,0.9818181818181818,0.30989956958393117,0.5258033106134372,0.21969080553295361,0.181000682873087
5,0.9131763436994428,0.18010291595197256,0.9545454545454546,0.3030303030303031,0.5131964809384164,0.214987714987715,0.17281521538621486
6,0.9243214093115225,0.20153550863723607,0.9545454545454546,0.3328050713153724,0.54630593132154,0.23928896991795806,0.1932735993130573
7,0.9264785187848283,0.20278330019880716,0.9272727272727272,0.33278955954323003,0.5408271474019087,0.2403393025447691,0.18947349680291595
8,0.9403199712385404,0.24186046511627907,0.9454545454545454,0.38518518518518513,0.5977011494252872,0.2841530054644808,0.22974663084658944
9,0.9277368326442567,0.2125984251968504,0.9818181818181818,0.3495145631067962,0.569620253164557,0.25210084033613445,0.20909251752973138
10,0.9223440589609923,0.19507575757575757,0.9363636363636364,0.322884012539185,0.5320247933884297,0.23177317731773178,0.18392015958945593
11,0.9133561028222182,0.1815068493150685,0.9636363636363636,0.3054755043227666,0.517578125,0.2166802943581357,0.17562563674016793
12,0.9313320150997663,0.21548117154811716,0.9363636363636364,0.35034013605442177,0.5610021786492375,0.2546983184965381,0.2030270472181199
13,0.9230630954520942,0.20112781954887218,0.9727272727272728,0.3333333333333333,0.5504115226337449,0.23905272564789992,0.19618179274768394
14,0.9097609203667086,0.17868852459016393,0.990909090909091,0.30277777777777776,0.5190476190476191,0.21372549019607845,0.17724384258030157
15,0.9183893582599317,0.1917562724014337,0.9727272727272728,0.3203592814371257,0.5360721442885772,0.2284372331340734,0.18706583324972104
16,0.911378752471688,0.17706576728499157,0.9545454545454546,0.29871977240398295,0.5082284607938045,0.21152296535052376,0.16991611893136938
17,0.9122775480855654,0.171875,0.9,0.2886297376093295,0.48720472440944884,0.20505385252692626,0.1566648503505303
18,0.9262987596620529,0.1975806451612903,0.8909090909090909,0.3234323432343234,0.5235042735042734,0.23400191021967523,0.17818350243518258
19,0.9399604529929894,0.24311926605504589,0.9636363636363636,0.3882783882783883,0.6050228310502284,0.28586839266450925,0.23499760196232794
20,0.9237821319431961,0.20038167938931298,0.9545454545454546,0.331230283911672,0.5446058091286308,0.23798730734360837,0.19217221684913072
21,0.9210857451015639,0.1902071563088512,0.9181818181818182,0.31513260530421217,0.5200823892893924,0.2260519247985676,0.17626258471583361
22,0.8946611540535682,0.15507246376811595,0.9727272727272728,0.2675,0.47345132743362833,0.18641114982578402,0.15138249212458468
23,0.9192881538738091,0.19012797074954296,0.9454545454545454,0.3165905631659056,0.5268490374873352,0.22628372497824195,0.18083590889985715
24,0.9266582779076038,0.20318725099601595,0.9272727272727272,0.33333333333333337,0.5414012738853502,0.24079320113314448,0.18984806936032775
25,0.9192881538738091,0.1912568306010929,0.9545454545454546,0.3186646433990895,0.5308392315470172,0.22766695576756285,0.1834621339149206
