run,Accuracy,Precision,Recall,F1,F2,F0.5,Average Precision
1,0.9504504504504504,0.625,0.7446808510638298,0.6796116504854368,0.7172131147540983,0.6457564575645756,0.4834435499329116
2,0.9669669669669669,0.7777777777777778,0.7446808510638298,0.7608695652173912,0.7510729613733905,0.7709251101321586,0.5972142355121078
