run,Accuracy,Precision,Recall,F1,F2,F0.5,Average Precision
1,0.9849002336868596,0.8421052631578947,0.2909090909090909,0.4324324324324324,0.33472803347280333,0.6106870229007634,0.2589972881315114
2,0.9847204745640842,0.8378378378378378,0.2818181818181818,0.42176870748299317,0.3249475890985325,0.6007751937984496,0.2503189068171991
3,0.9850799928096351,0.8461538461538461,0.3,0.4429530201342282,0.3444676409185804,0.6203007518796992,0.2676876062998659
4,0.985439511055186,0.967741935483871,0.2727272727272727,0.425531914893617,0.3184713375796178,0.641025641025641,0.2783103485903669
5,0.9863383066690634,0.8863636363636364,0.35454545454545455,0.5064935064935064,0.4028925619834711,0.6818181818181818,0.32701909606416657
6,0.9849002336868596,0.8823529411764706,0.2727272727272727,0.41666666666666663,0.31645569620253167,0.6097560975609756,0.25502244105198496
7,0.9852597519324106,0.868421052631579,0.3,0.4459459459459459,0.34518828451882844,0.6297709923664122,0.2743677682431857
8,0.9847204745640842,0.8787878787878788,0.2636363636363636,0.40559440559440557,0.30655391120507397,0.5991735537190083,0.2462409297161638
9,0.9863383066690634,0.8863636363636364,0.35454545454545455,0.5064935064935064,0.4028925619834711,0.6818181818181818,0.32701909606416657
10,0.9852597519324106,0.9117647058823529,0.2818181818181818,0.4305555555555556,0.3270042194092827,0.6300813008130081,0.27115284235701703
11,0.985799029300737,0.8604651162790697,0.33636363636363636,0.4836601307189542,0.3830227743271221,0.6560283687943261,0.3025515914382972
12,0.9843609563185332,0.8484848484848485,0.2545454545454545,0.39160839160839156,0.29598308668076106,0.5785123966942147,0.2307182095000963
13,0.9859787884235125,0.9210526315789473,0.3181818181818182,0.472972972972973,0.36610878661087864,0.6679389312977099,0.3065441351650989
14,0.9856192701779616,0.9166666666666666,0.3,0.4520547945205479,0.34663865546218486,0.6496062992125983,0.288841452453712
15,0.9863383066690634,0.925,0.33636363636363636,0.49333333333333335,0.3854166666666667,0.6851851851851851,0.32425877959897376
16,0.9847204745640842,0.9629629629629629,0.23636363636363636,0.3795620437956204,0.278372591006424,0.5963302752293578,0.24270919392256798
17,0.986518065791839,0.9487179487179487,0.33636363636363636,0.4966442953020134,0.3862212943632568,0.6954887218045113,0.3322366350768292
18,0.986518065791839,0.9487179487179487,0.33636363636363636,0.4966442953020134,0.3862212943632568,0.6954887218045113,0.3322366350768292
19,0.985439511055186,0.8918918918918919,0.3,0.44897959183673464,0.3459119496855346,0.6395348837209303,0.2814090200212796
20,0.985439511055186,0.9393939393939394,0.2818181818181818,0.4335664335664336,0.3276955602536997,0.6404958677685951,0.2789392627102823
21,0.9852597519324106,0.9375,0.2727272727272727,0.4225352112676056,0.3177966101694915,0.6302521008403361,0.27006254800385665
22,0.9852597519324106,0.8888888888888888,0.2909090909090909,0.4383561643835616,0.3361344537815126,0.6299212598425197,0.2726070701623461
23,0.9850799928096351,0.9354838709677419,0.2636363636363636,0.41134751773049644,0.3078556263269639,0.6196581196581197,0.2611880549272186
24,0.9859787884235125,0.9210526315789473,0.3181818181818182,0.472972972972973,0.36610878661087864,0.6679389312977099,0.3065441351650989
25,0.986518065791839,0.9487179487179487,0.33636363636363636,0.4966442953020134,0.3862212943632568,0.6954887218045113,0.3322366350768292
