run,Accuracy,Precision,Recall,F1,F2,F0.5,Average Precision
1,0.9744744744744744,0.8571428571428571,0.7659574468085106,0.8089887640449439,0.7826086956521738,0.8372093023255813,0.6730514709238113
2,0.978978978978979,0.9024390243902439,0.7872340425531915,0.8409090909090909,0.8078602620087337,0.8767772511848341,0.725445736343505
3,0.9834834834834835,0.9736842105263158,0.7872340425531915,0.8705882352941177,0.8185840707964602,0.9296482412060302,0.7815323722378594
4,0.96996996996997,0.9354838709677419,0.6170212765957447,0.7435897435897436,0.6621004566210046,0.8479532163742689,0.6042404793262721
5,0.9714714714714715,0.8333333333333334,0.7446808510638298,0.7865168539325842,0.7608695652173914,0.813953488372093,0.6385853939045428
6,0.9744744744744744,0.9166666666666666,0.7021276595744681,0.7951807228915662,0.7366071428571428,0.8638743455497383,0.6646380422976167
7,0.975975975975976,0.8780487804878049,0.7659574468085106,0.8181818181818182,0.7860262008733625,0.8530805687203793,0.689064518592282
8,0.9669669669669669,0.8571428571428571,0.6382978723404256,0.7317073170731707,0.672645739910314,0.8021390374331551,0.5726379875316046
9,0.9774774774774775,0.9210526315789473,0.7446808510638298,0.8235294117647057,0.7743362831858406,0.879396984924623,0.7039082755768086
10,0.9744744744744744,0.8571428571428571,0.7659574468085106,0.8089887640449439,0.7826086956521738,0.8372093023255813,0.6730514709238113
