run,Accuracy,Precision,Recall,F1,F2,F0.5,Average Precision
1,0.9895739708790221,0.8513513513513513,0.5727272727272728,0.6847826086956522,0.6128404669260701,0.7758620689655172,0.4960408163625852
2,0.991012043861226,0.9411764705882353,0.5818181818181818,0.7191011235955057,0.6299212598425197,0.8376963350785339,0.5558625025353726
3,0.9901132482473486,0.8313253012048193,0.6272727272727273,0.7150259067357513,0.6596558317399618,0.7805429864253394,0.5288378129713631
4,0.9879561387740428,0.7654320987654321,0.5636363636363636,0.6492146596858638,0.5950095969289827,0.7142857142857143,0.4400538026519211
5,0.989933489124573,0.78125,0.6818181818181818,0.7281553398058253,0.6996268656716418,0.7591093117408907,0.5389620238425963
6,0.9911918029840014,0.8674698795180723,0.6545454545454545,0.7461139896373057,0.6883365200764817,0.8144796380090497,0.5746293132591156
7,0.9919108394751034,0.891566265060241,0.6727272727272727,0.7668393782383419,0.7074569789674953,0.8371040723981901,0.6062522703695339
8,0.9924501168434298,0.8469387755102041,0.7545454545454545,0.7980769230769231,0.7713754646840149,0.8266932270916334,0.6439072996544557
9,0.991012043861226,0.8409090909090909,0.6727272727272727,0.7474747474747475,0.7007575757575759,0.800865800865801,0.5721738077587603
10,0.9915513212295524,0.8620689655172413,0.6818181818181818,0.7614213197969542,0.7115749525616698,0.8187772925764191,0.5940658639679881
11,0.9901132482473486,0.8160919540229885,0.6454545454545455,0.7208121827411168,0.6736242884250475,0.7751091703056768,0.5337608670212637
12,0.9892144526334712,0.8472222222222222,0.5545454545454546,0.6703296703296703,0.5957031249999999,0.7663316582914571,0.47863142933923086
13,0.9915513212295524,0.92,0.6272727272727273,0.7459459459459461,0.6699029126213594,0.8414634146341465,0.5844610331247039
14,0.990293007370124,0.85,0.6181818181818182,0.7157894736842104,0.6538461538461539,0.7906976744186046,0.5330044286111156
15,0.9890346935106956,0.8266666666666667,0.5636363636363636,0.6702702702702703,0.6019417475728154,0.7560975609756097,0.474567831832617
16,0.9874168614057164,0.8225806451612904,0.4636363636363636,0.5930232558139535,0.5079681274900398,0.7122905027932961,0.391984087363988
17,0.9901132482473486,0.8571428571428571,0.6,0.7058823529411764,0.6382978723404255,0.7894736842105262,0.5221951156878354
18,0.9888549343879202,0.7790697674418605,0.6090909090909091,0.6836734693877551,0.6368821292775666,0.7378854625550662,0.48225395517575165
19,0.9911918029840014,0.8588235294117647,0.6636363636363637,0.7487179487179487,0.6952380952380953,0.8111111111111111,0.576597611606864
20,0.9893942117562466,0.8591549295774648,0.5545454545454546,0.6740331491712708,0.5968688845401174,0.7741116751269036,0.48524865796350175
21,0.990293007370124,0.8414634146341463,0.6272727272727273,0.71875,0.6609195402298851,0.7876712328767124,0.5351971750315774
22,0.9886751752651447,0.8405797101449275,0.5272727272727272,0.6480446927374302,0.5697445972495088,0.7512953367875648,0.45256223064255946
23,0.9897537300017976,0.863013698630137,0.5727272727272728,0.6885245901639345,0.6140350877192982,0.7835820895522387,0.5027201607131625
24,0.9904727664928995,0.8275862068965517,0.6545454545454545,0.730964467005076,0.6831119544592031,0.7860262008733626,0.5485236366341203
25,0.990293007370124,0.85,0.6181818181818182,0.7157894736842104,0.6538461538461539,0.7906976744186046,0.5330044286111156
