run,Accuracy,Precision,Recall,F1,F2,F0.5,Average Precision
1,0.978978978978979,0.8837209302325582,0.8085106382978723,0.8444444444444444,0.8225108225108224,0.8675799086757989,0.7280112868930285
2,0.972972972972973,0.7735849056603774,0.8723404255319149,0.8200000000000001,0.8506224066390041,0.7915057915057916,0.6838383947978489
3,0.978978978978979,0.9024390243902439,0.7872340425531915,0.8409090909090909,0.8078602620087337,0.8767772511848341,0.725445736343505
4,0.9774774774774775,0.9210526315789473,0.7446808510638298,0.8235294117647057,0.7743362831858406,0.879396984924623,0.7039082755768086
5,0.9804804804804805,0.925,0.7872340425531915,0.8505747126436781,0.8114035087719298,0.893719806763285,0.7432065043767172
6,0.9819819819819819,0.9487179487179487,0.7872340425531915,0.8604651162790696,0.8149779735682819,0.9113300492610837,0.7618780810270172
7,0.9714714714714715,0.8333333333333334,0.7446808510638298,0.7865168539325842,0.7608695652173914,0.813953488372093,0.6385853939045428
8,0.978978978978979,0.851063829787234,0.851063829787234,0.8510638297872339,0.851063829787234,0.851063829787234,0.7348201528826246
9,0.972972972972973,0.7843137254901961,0.851063829787234,0.8163265306122448,0.8368200836820084,0.796812749003984,0.6780115534808902
10,0.975975975975976,0.8604651162790697,0.7872340425531915,0.8222222222222222,0.8008658008658007,0.8447488584474885,0.6924024469793891
