run,Accuracy,Precision,Recall,F1,F2,F0.5,Average Precision
1,0.9131763436994428,0.1811965811965812,0.9636363636363636,0.30503597122302156,0.5170731707317073,0.21632653061224488,0.1753266510987165
2,0.9266582779076038,0.21011673151750973,0.9818181818181818,0.34615384615384615,0.5660377358490566,0.24930747922437674,0.20665594555365144
3,0.9038288693151177,0.16323296354992076,0.9363636363636364,0.27800269905533065,0.480859010270775,0.19552012148823084,0.1541037251834451
4,0.920007190364911,0.18923933209647495,0.9272727272727272,0.3143297380585516,0.5209397344228806,0.22506619593998234,0.17691454456257152
5,0.9230630954520942,0.19423076923076923,0.9181818181818182,0.32063492063492066,0.5260416666666666,0.23059360730593606,0.17995699294414017
6,0.9072442926478519,0.17363344051446947,0.9818181818181818,0.2950819672131148,0.5084745762711865,0.2078521939953811,0.1708359871143028
7,0.9230630954520942,0.2,0.9636363636363636,0.33125000000000004,0.5463917525773195,0.23766816143497757,0.19344630921837466
8,0.9262987596620529,0.20588235294117646,0.9545454545454546,0.33870967741935487,0.5526315789473684,0.24418604651162787,0.1974228597850004
9,0.9210857451015639,0.19136960600375236,0.9272727272727272,0.31726283048211507,0.5241521068859198,0.2274754683318466,0.17888988945841058
10,0.9252202049253999,0.2,0.9272727272727272,0.32903225806451614,0.5368421052631579,0.23720930232558138,0.1868926184367493
11,0.9178500808916052,0.19073083778966132,0.9727272727272728,0.31892697466467956,0.5344655344655345,0.22727272727272727,0.18606836503645155
12,0.9246809275570735,0.2045889101338432,0.9727272727272728,0.3380726698262243,0.5555555555555556,0.24296094459582196,0.19954848995306482
13,0.9128168254538918,0.18381112984822934,0.990909090909091,0.310099573257468,0.5275895450145208,0.21958098307816276,0.1823198786996573
14,0.9081430882617293,0.16749585406301823,0.9181818181818182,0.28330995792426367,0.48418024928092046,0.20023790642347342,0.15540947992647788
15,0.9268380370303793,0.19878296146044624,0.8909090909090909,0.3250414593698176,0.5251875669882101,0.23535062439961577,0.1792546569562488
16,0.9266582779076038,0.20784313725490197,0.9636363636363636,0.3419354838709678,0.5578947368421053,0.24651162790697675,0.20100424148218926
17,0.9115585115944634,0.1806020066889632,0.9818181818181818,0.30508474576271183,0.5202312138728323,0.2158273381294964,0.17767785208562392
18,0.9135358619449937,0.18072289156626506,0.9545454545454546,0.30390738060781475,0.5142017629774731,0.21569433032046015,0.17340701029076677
19,0.9169512852777278,0.18683274021352314,0.9545454545454546,0.3125,0.5239520958083832,0.22264631043256997,0.17923913854496767
20,0.9262987596620529,0.20588235294117646,0.9545454545454546,0.33870967741935487,0.5526315789473684,0.24418604651162787,0.1974228597850004
21,0.9209059859787885,0.19330855018587362,0.9454545454545454,0.32098765432098764,0.5316973415132924,0.22988505747126436,0.1838430021851152
22,0.9070645335250764,0.17124394184168013,0.9636363636363636,0.2908093278463649,0.5004721435316336,0.2049497293116783,0.16573592590217548
23,0.920007190364911,0.19489981785063754,0.9727272727272728,0.3247344461305008,0.5409504550050557,0.23200346921075457,0.1901236456412193
24,0.9108394751033615,0.1717687074829932,0.9181818181818182,0.28939828080229224,0.49124513618677046,0.2051177904142973,0.1593327362484549
25,0.9282761100125831,0.20925553319919518,0.9454545454545454,0.342668863261944,0.5549626467449306,0.24785510009532888,0.1989201497613465
