run,f1_assignee_is_commiter,f2_timedif_issuecreation_and_commitcreation,f3_timedif_issueupdated_and_commitcreation,f4_timedif_issueresolved_and_commitcreation,f5_total_terms_jira,f6_total_terms_svn,f7_unique_terms_jira,f8_unique_terms_svn,f9_overlap_terms_compared_to_jira,f10_overlap_terms_to_svn,f11_overlap_terms_to_union,f12_ir_log_and_summary_log_as_query,f13_ir_log_and_summary_summary_as_query,f14_ir_log_and_description_log_as_query,f15_ir_log_and_description_description_as_query,f16_ir_log_and_jira_all_log_as_query,f17_ir_log_and_jira_all_jira_all_as_query,f18_ir_unitname_and_summary_unitname_as_query,f19_ir_unitname_and_summary_summary_as_query,f20_ir_unitname_and_description_unitname_as_query,f21_ir_unitname_and_description_description_as_query,f22_ir_unitname_and_jira_all_unitname_as_query,f23_ir_unitname_and_jira_all_jira_all_as_query,f24_ir_svn_all_and_summary_svn_all_as_query,f25_ir_svn_all_and_summary_summary_as_query,f26_ir_svn_all_and_description_svn_all_as_query,f27_ir_svn_all_and_description_description_as_query,f28_ir_svn_all_and_jira_all_svn_all_as_query,f29_ir_svn_all_and_jira_all_jira_all_as_query,f30_avgidf_svn_all_as_query,f31_maxidf_svn_all_as_query,f32_devidf_svn_all_as_query,f33_avgidf_log_as_query,f34_maxidf_log_as_query,f35_devidf_log_as_query,f36_avgidf_unitname_as_query,f37_maxidf_unitname_as_query,f38_devidf_unitname_as_query,f39_avgidf_jira_all_as_query,f40_maxidf_jira_all_as_query,f41_devidf_jira_all_as_query,f42_avgidf_jira_summary_as_query,f43_maxidf_jira_summary_as_query,f44_devidf_jira_summary_as_query,f45_avgidf_jira_description_as_query,f46_maxidf_jira_description_as_query,f47_devidf_jira_description_as_query,f48_avgictf_svn_all_as_query,f49_maxictf_svn_all_as_query,f50_devictf_svn_all_as_query,f51_avgictf_svn_log_as_query,f52_maxictf_svn_log_as_query,f53_devictf_svn_log_as_query,f54_avgictf_svn_unitname_as_query,f55_maxictf_svn_unitname_as_query,f56_devictf_svn_unitname_as_query,f57_avgictf_jira_all_as_query,f58_maxictf_jira_all_as_query,f59_devictf_jira_all_as_query,f60_avgictf_jira_summary_as_query,f61_maxictf_jira_summary_as_query,f62_devictf_jira_summary_as_query,f63_avgictf_jira_description_as_query,f64_maxictf_jira_description_as_query,f65_devictf_jira_description_as_query,f66_avgentropy_svn_all_as_query,f67_medentropy_svn_all_as_query,f68_maxentropy_svn_all_as_query,f69_deventropy_svn_all_as_query,f70_avgentropy_svn_log_as_query,f71_medentropy_svn_log_as_query,f72_maxentropy_svn_log_as_query,f73_deventropy_svn_log_as_query,f74_avgentropy_svn_unitname_as_query,f75_medentropy_svn_unitname_as_query,f76_maxentropy_svn_unitname_as_query,f77_deventropy_svn_unitname_as_query,f78_avgentropy_jira_all_as_query,f79_medentropy_jira_all_as_query,f80_maxentropy_jira_all_as_query,f81_deventropy_jira_all_as_query,f82_avgentropy_jira_summary_as_query,f83_medentropy_jira_summary_as_query,f84_maxentropy_jira_summary_as_query,f85_deventropy_jira_summary_as_query,f86_avgentropy_jira_description_as_query,f87_medentropy_jira_description_as_query,f88_maxentropy_jira_description_as_query,f89_deventropy_jira_description_as_query,f90_queryscope_svn_all_as_query,f91_queryscope_svn_log_as_query,f92_queryscope_svn_unitname_as_query,f93_queryscope_jira_all_as_query,f94_queryscope_jira_summary_as_query,f95_queryscope_jira_description_as_query,f96_scs_svn_all_as_query,f97_scs_svn_log_as_query,f98_scs_svn_unitname_as_query,f99_scs_jira_all_as_query,f100_scs_jira_summary_as_query,f101_scs_jira_description_as_query,f102_SvnAsQuery_avgSCQ,f103_SvnAsQuery_maxSCQ,f104_SvnAsQuery_sumSCQ,f105_avgscq_svn_log_as_query,f106_maxscq_svn_log_as_query,f107_sumscq_svn_log_as_query,f108_avgscq_svn_unitname_as_query,f109_maxscq_svn_unitname_as_query,f110_sumscq_svn_unitname_as_query,f111_avgscq_jira_all_as_query,f112_maxscq_jira_all_as_query,f113_sumscq_jira_all_as_query,f114_avgscq_jira_summary_as_query,f115_maxscq_jira_summary_as_query,f116_sumscq_jira_summary_as_query,f117_avgscq_jira_description_as_query,f118_maxscq_jira_description_as_query,f119_sumscq_jira_description_as_query,f120_avgpmi_svn_all_as_query,f121_maxpmi_svn_all_as_query,f122_avgpmi_svn_log_as_query,f123_maxpmi_svn_log_as_query,f124_avgpmi_svn_unitname_as_query,f125_maxpmi_svn_unitname_as_query,f126_avgpmi_jira_all_as_query,f127_maxpmi_jira_all_as_query,f128_avgpmi_jira_summary_as_query,f129_maxpmi_jira_summary_as_query,f130_avgpmi_jira_description_as_query,f131_maxpmi_jira_description_as_query
1,44394.35909640789,1194.1552894115448,20971.52099853754,44765.44039469957,56.547431230545044,122.5321888923645,260.43867111206055,35.40165066719055,79.87704849243164,236.85885190963745,52.98913025856018,6694.79576253891,269.61243760585785,157.2022683620453,1516.6696158647537,2855.546390414238,696.3926396369934,529.2233076095581,96.9435203075409,560.1583592891693,24.78735041618347,802.3545503616333,87.86484050750732,861.5279196500778,70.98121976852417,523.1490114927292,132.9921305179596,600.6811518669128,643.2601963281631,547.4231015443802,699.4855381250381,146.12142062187195,119.37519097328186,1104.6567814350128,92.03541934490204,186.09215033054352,218.4769914150238,235.76592254638672,152.31041955947876,29.36389923095703,191.20548796653748,395.8275001049042,8.694279909133911,366.55471301078796,316.31417095661163,0.0,163.63284015655518,0.0,0.0,0.0,161.74793183803558,561.8017979860306,252.1785078048706,4.9255900382995605,201.5223789215088,172.24105966091156,146.05235171318054,99.3874773979187,937.0262067317963,850.6118286848068,194.75084018707275,169.64427065849304,107.33928883075714,89.45487999916077,258.48411071300507,20.213380098342896,272.82970321178436,89.1400089263916,10.283629894256592,116.21659970283508,289.0768574476242,824.0023362636566,143.2212599515915,110.52827072143555,110.20651173591614,28.398969769477844,48.2054009437561,278.0694969892502,917.9530296325684,54.16626989841461,502.08112919330597,244.1485425233841,709.4957859516144,79.4116678237915,79.69728994369507,182.7618706226349,589.2372798919678,137.95535051822662,160.18904066085815,11.526359915733337,784.5990995168686,159.37271010875702,139.26432061195374,229.61677837371826,207.18535125255585,2393.994957923889,534.2329220175743,44.25483965873718,164.59501945972443,888.4819231033325,417.61194837093353,34.69283938407898,79.64869999885559,0.0,185.21078807115555,180.63205242156982,0.0,124.2324869632721,165.00914859771729,0.0,52.05004036426544,233.25315499305725,0.0,2941.814975619316,707.8897089958191,0.0,39.99557971954346,489.7249879837036,0.0,291.7059633731842,268.3743669986725,170.83611965179443,98.96936857700348,22.32528018951416,12.446159958839417,133.1067190170288,507.43122363090515,177.96161198616028,164.7615123987198,194.66833984851837,11.737510204315186
2,42266.780992388725,2988.7564486265182,15585.114779353142,51558.35339021683,119.6268002986908,77.30131077766418,179.67033457756042,29.030120372772217,203.166463971138,118.7523797750473,57.53467011451721,7689.743614196777,739.8422807455063,354.0413739681244,953.8811218738556,2660.7459782361984,195.30114316940308,94.47592067718506,40.94253969192505,96.57116949558258,467.2078757286072,994.561726808548,367.42747926712036,438.38079619407654,246.36140203475952,707.9396938085556,160.0413899421692,593.8398290872574,520.6019266843796,257.8181426525116,1123.8110429644585,35.86346983909607,53.255279779434204,1086.8466256856918,176.84326040744781,325.34597873687744,79.68589687347412,78.67004036903381,109.87241888046265,0.0,168.9728283882141,348.2833535671234,83.81220972537994,407.9236637353897,573.8022844791412,0.0,189.41644036769867,0.0,0.0,0.0,142.98341023921967,267.99242174625397,97.79561066627502,10.605539560317993,48.968809604644775,18.26885986328125,36.118080735206604,305.5486397743225,729.3017482757568,623.4121598005295,177.07698094844818,394.60638296604156,222.8123322725296,226.1509518623352,183.09668040275574,150.05719101428986,316.5984580516815,85.39233088493347,183.65340375900269,48.664459228515625,222.1952588558197,810.0298683643341,241.7766228914261,76.10769963264465,143.93220210075378,112.00316262245178,75.35311913490295,176.42900002002716,478.3840103149414,28.37713050842285,175.24705111980438,67.80651021003723,48.89782953262329,502.96760153770447,235.92834770679474,28.117629528045654,480.75899267196655,128.01741075515747,141.05991959571838,43.70156002044678,1286.041314482689,191.36350059509277,169.5759378671646,577.643924832344,350.63325345516205,2937.201736688614,228.90127098560333,78.81812024116516,266.0488932132721,413.2996107339859,186.8294781446457,23.645060420036316,130.0229994058609,0.0,121.54147958755493,110.94853603839874,0.0,141.47825318574905,329.8779784440994,0.0,22.633919715881348,119.67413759231567,0.0,2045.7416203022003,347.7335442304611,0.0,77.13346076011658,432.9304006099701,0.0,205.9981815814972,160.05926275253296,164.38160133361816,113.57663083076477,42.04310977458954,203.40133023262024,262.4727578163147,445.71389079093933,149.2893373966217,89.1541690826416,1026.8807332515717,30.812689781188965
3,13879.46848642826,1322.9549961090088,7005.368245482445,83038.92665624619,27.003650665283203,13.5971999168396,478.9327086210251,50.87310028076172,220.86163091659546,152.68622076511383,67.00521922111511,9650.881113290787,1922.2937437295914,544.7149784564972,1606.0780951976776,1914.1276066303253,1626.091824054718,219.70775973796844,18.860899806022644,261.92767548561096,319.9003074169159,1165.2887207269669,146.5310686826706,361.5153126716614,19.460019826889038,679.4052790403366,295.330374956131,437.7758561372757,483.7772727012634,110.24737977981567,1486.913733124733,133.24350118637085,59.173189997673035,1081.792916059494,96.06043088436127,243.48976004123688,14.315680146217346,885.6919020414352,203.0800040960312,178.40560150146484,451.6884996891022,643.1478250026703,129.50737297534943,774.9682921171188,981.1164591312408,0.0,255.1399086713791,0.0,0.0,0.0,160.9042809009552,343.64837884902954,140.32515823841095,0.0,2.2017900943756104,41.776360511779785,68.06816911697388,58.04361021518707,385.6430549621582,126.99838054180145,336.8024125099182,140.87367939949036,197.13763105869293,46.62683057785034,277.89055156707764,81.03891062736511,415.7558790445328,379.6007332801819,22.05887997150421,183.81393110752106,366.53908610343933,1402.3909692764282,208.96505880355835,125.85170018672943,59.48710072040558,84.53746902942657,49.58177924156189,91.5865193605423,469.2591916322708,47.24760091304779,629.217914223671,204.4255669116974,464.2637907266617,29.563350081443787,172.79733061790466,152.21378231048584,386.82735788822174,428.0641334056854,173.73240959644318,64.20147025585175,900.740664601326,15.950120449066162,226.2566920518875,171.30872178077698,144.37927997112274,702.4411774873734,433.9567371606827,3.0659799575805664,163.78591978549957,436.2573926448822,26.094655632972717,97.04484033584595,57.83954036235809,0.0,157.87041997909546,273.79138696193695,0.0,157.35238015651703,63.00241017341614,0.0,22.45473003387451,95.02705073356628,0.0,4843.696613073349,604.6716328859329,0.0,26.68245041370392,624.7197295427322,0.0,278.9437508583069,863.4676659107208,126.48108243942261,126.46119928359985,93.34067022800446,39.63330924510956,4.2405900955200195,377.04576659202576,314.8959149122238,39.323479771614075,432.68344354629517,0.0
4,33068.984080314636,3091.5639666318893,15260.572128891945,51023.20485705137,147.76965188980103,52.53234124183655,540.6291825771332,24.381759881973267,369.8674122095108,1090.7888523340225,23.95339012145996,13952.648082137108,724.2365575432777,787.876159787178,1140.278771162033,1549.0070523023605,32.62535011768341,171.99270689487457,41.94952976703644,526.4446837902069,8.996879696846008,563.2616729736328,103.50805056095123,715.4610631465912,154.65733754634857,886.789808511734,233.03224182128906,248.0840767621994,457.61313688755035,218.38408106565475,932.7412887811661,56.35784912109375,83.85003995895386,1454.0613543987274,100.63902020454407,285.61673629283905,319.6680516600609,420.71544247865677,168.74285769462585,72.43010330200195,137.8262516260147,371.0929901599884,72.40781140327454,467.7160873413086,388.79595053195953,4.429180145263672,217.74715220928192,0.0,0.0,0.0,161.6172994375229,336.11129319667816,104.06386923789978,0.0,13.186259746551514,73.8751106262207,25.527919054031372,67.4160692691803,1081.2265103459358,168.7669596672058,78.20706129074097,213.00897896289825,702.353370308876,42.49577021598816,632.3376190662384,85.45162093639374,321.8796826004982,73.70314991474152,36.40698003768921,154.91750848293304,103.73676979541779,1923.9069499969482,92.17050123214722,26.62288987636566,153.2850490808487,46.56707060337067,9.824909806251526,176.6573407649994,770.8000854849815,60.314199924468994,381.88584542274475,101.75340938568115,226.50129795074463,83.3255889415741,95.91356956958771,238.21975100040436,766.3766263127327,291.65617549419403,241.02482914924622,108.94100964069366,1133.614375948906,57.69726866483688,163.43658030033112,115.16071939468384,188.15704989433289,693.6064209938049,369.104629278183,56.60241997241974,243.65172737836838,3933.7694078683853,118.08610916137695,135.36307966709137,42.03880071640015,0.0,223.54391133785248,234.43845164775848,0.0,195.24259060621262,276.97403448820114,0.0,55.902129888534546,160.97936952114105,0.0,2276.3179681301117,594.9515801668167,0.0,81.65114748477936,420.6619962453842,0.0,158.45216929912567,365.3444708585739,95.30201840400696,424.7196729183197,61.247440576553345,52.65053987503052,137.7445182800293,216.9344072341919,559.1182818412781,371.99474811553955,463.70237278938293,5.631669998168945
5,13968.248937487602,2277.945622563362,27120.62496751547,64153.58185791969,55.82594013214111,188.30882108211517,824.2699257731438,431.1116313934326,351.3369847536087,158.97160959243774,38.75329911708832,10332.81739115715,1393.3367809057236,495.0835123062134,1499.9882788658142,1822.3920701742172,166.86672151088715,441.17285883426666,51.546809673309326,1190.8760635852814,108.70867013931274,562.3533519506454,546.2163153886795,804.9098489284515,8.203670024871826,971.8995324373245,155.70647072792053,415.6549074649811,181.47985768318176,175.85675930976868,828.9525170326233,335.4741916656494,78.86302053928375,944.8201164603233,175.5961503982544,389.52667820453644,100.37514102458954,190.2772661447525,341.06594944000244,204.4020004272461,249.9897277355194,521.3841325044632,26.82196044921875,177.1520196199417,304.0315818786621,0.0,466.89316058158875,0.0,0.0,0.0,168.44626379013062,106.86099982261658,312.188015460968,42.681389808654785,63.2991886138916,103.01526963710785,82.56926941871643,119.74996089935303,391.5829303264618,976.4405553340912,150.2963318824768,363.3998899459839,164.37341767549515,107.62487995624542,193.78745913505554,127.25367844104767,88.71003949642181,150.38015925884247,40.388659715652466,72.83086013793945,259.18576872348785,1166.83141207695,185.0184404850006,41.85963988304138,114.05254805088043,154.18597102165222,25.941649317741394,122.16477084159851,680.3108041286469,58.985939383506775,32.903069734573364,470.46680438518524,191.92792665958405,76.41356158256531,235.19903910160065,247.1470308303833,610.5211120843887,75.10160803794861,103.50870084762573,154.44275879859924,668.3071522712708,149.5603814125061,89.40818154811859,292.8727869987488,224.7347218990326,635.9255903959274,502.3510174751282,43.78338980674744,361.9685674905777,380.6559890508652,265.84779649972916,31.672210216522217,46.44063997268677,0.0,86.02636933326721,218.40838038921356,0.0,170.20360851287842,265.46653270721436,0.0,3.3558199405670166,371.9577008485794,0.0,4013.656403064728,269.66756081581116,0.0,105.79980969429016,344.9534091949463,0.0,415.12524008750916,429.4026598930359,417.07785069942474,44.95310974121094,49.148810029029846,6.147670030593872,28.830119490623474,928.6461070775986,85.96771967411041,65.91465950012207,595.1766316890717,2.568079948425293
6,43883.522908329964,1527.5249683856964,16758.560813307762,48025.52325069904,26.568430066108704,18.005639791488647,815.3140599727631,37.95339059829712,12.210910081863403,153.02699172496796,80.1217200756073,7243.441624999046,724.9412282705307,849.0602917671204,1193.4625490903854,4042.3091473579407,178.75401258468628,428.1605134010315,98.67823004722595,171.89366221427917,375.5530163049698,244.92467749118805,248.00034046173096,447.79831075668335,63.50398921966553,284.3493218421936,188.38849878311157,264.53502774238586,666.6000819206238,171.70623457431793,951.7119845151901,111.96730816364288,221.28575193881989,1136.9765058755875,180.73601853847504,618.4067487716675,52.87845206260681,123.5795429944992,134.0296392440796,0.0,195.7416205406189,597.8279868364334,6.451159834861755,280.99424982070923,235.94864118099213,26.902560472488403,179.60652112960815,0.0,0.0,0.0,137.86178123950958,364.99719047546387,144.54308950901031,0.0,102.88844835758209,75.8188601732254,63.76361012458801,65.46137082576752,1015.4899369478226,1025.7435297966003,64.40593838691711,671.9813251495361,106.17653918266296,127.28801965713501,633.4337954521179,20.60222017765045,230.42647635936737,243.08756041526794,277.3161379098892,200.94319021701813,253.04999995231628,1400.2796490192413,230.00207769870758,57.25394022464752,89.71649992465973,118.37496900558472,119.35365164279938,225.43309879302979,269.71964955329895,28.1882301568985,761.8016505241394,175.094571352005,1125.5133954286575,0.0,65.10517799854279,167.05744922161102,623.4069398641586,58.66921043395996,106.5440057516098,482.27942287921906,553.5385482311249,293.2427841424942,95.05258989334106,129.8647290468216,364.1054880619049,3020.5362029075623,297.628081202507,12.79679024219513,413.968279838562,493.8575053215027,102.37572979927063,16.523899793624878,62.124319553375244,0.0,130.8756412267685,146.8863183259964,0.0,53.84627366065979,44.92075037956238,0.0,28.268559455871582,262.64364326000214,0.0,1833.090151667595,721.6970376968384,0.0,33.98566997051239,820.5044901371002,0.0,158.63052117824554,83.057000041008,192.38028228282928,121.47869145870209,69.78440809249878,41.25325036048889,61.7959201335907,371.34967851638794,95.4974285364151,125.38153994083405,261.706320643425,4.072400093078613
7,36668.662083745,1179.9278322458267,18252.038976073265,54961.65450257063,18.516110062599182,188.0814390182495,359.637730717659,41.418179512023926,330.7738469839096,158.71928358078003,63.28955030441284,9301.810701310635,788.7189775705338,238.65539574623108,1237.9389562606812,1915.0456327795982,103.81622874736786,132.25791960954666,88.23244893550873,129.43526101112366,138.86387825012207,160.18179869651794,67.1439596414566,733.2047826051712,57.680511474609375,660.5899389982224,492.98246717453003,267.46555256843567,371.37822234630585,124.2719396352768,1123.2492849826813,15.709400057792664,106.18780040740967,648.3600190877914,110.5679224729538,267.0408738851547,17.372030019760132,704.3102355003357,243.2905501127243,100.90299987792969,626.4041833877563,917.4287278652191,162.37064337730408,393.28175139427185,1011.4288958311081,5.949560046195984,247.185121178627,0.0,0.0,0.0,117.20051711797714,340.7650113105774,160.13675045967102,7.063529968261719,26.369099617004395,374.4915826320648,98.60967063903809,151.36342358589172,479.445273399353,1360.4925599098206,219.38743615150452,362.0849540233612,97.68852210044861,81.03493130207062,172.95192110538483,171.59962952136993,141.83369028568268,72.7484200000763,167.99016892910004,282.1919536590576,231.3935541510582,1591.6895546913147,174.8075212240219,144.25702321529388,261.75114130973816,87.5042394399643,35.67177057266235,198.35102021694183,391.3809646368027,51.5314998626709,123.92513167858124,294.586687207222,524.5484122037888,122.70509028434753,71.4414393901825,301.58820724487305,234.22657924890518,244.0852174758911,405.45695543289185,266.6325590610504,980.3309842348099,45.22789943218231,103.87547969818115,307.1116336584091,279.59484827518463,1614.013988494873,292.6318403482437,58.944581747055054,235.91694295406342,636.3755066394806,249.52631902694702,17.25264024734497,102.06072235107422,0.0,109.29289066791534,100.78483951091766,0.0,61.2405709028244,101.82909953594208,0.0,60.10363173484802,201.38102900981903,0.0,2116.487196445465,220.2738218307495,0.0,89.14886093139648,592.7182288169861,0.0,325.1485847234726,203.427929520607,114.34054899215698,172.67234241962433,46.565059542655945,46.48526871204376,294.37136828899384,588.9056041240692,120.2698884010315,140.87537896633148,421.98900055885315,35.34468078613281
8,49804.758192658424,1011.4027593135834,16204.663767516613,46638.76707214117,58.31034862995148,309.66668260097504,393.42120814323425,20.333759784698486,154.59851837158203,196.0468007326126,170.28921747207642,6956.56406223774,1379.0344817638397,484.89645624160767,1107.1580518484116,1579.8283332586288,137.86850893497467,448.9028648138046,22.9235497713089,57.12303066253662,138.39000058174133,765.0405173301697,162.09205627441406,593.1980111598969,12.874099731445312,630.7199003696442,222.54809868335724,306.6898511648178,863.0451755523682,480.38182759284973,1571.993334531784,42.51542043685913,99.80448567867279,872.1115205287933,156.7749297618866,138.47606885433197,159.45431804656982,117.83366358280182,556.230584859848,70.28179931640625,307.1828020811081,438.72152841091156,10.121080160140991,310.70706260204315,184.82371318340302,8.696419715881348,192.91743075847626,0.0,0.0,0.0,34.316172778606415,371.3469190597534,369.2073595523834,1.5815900564193726,39.8433803319931,47.57260036468506,103.24918925762177,282.5440082550049,1057.647173523903,963.0508496761322,99.65667915344238,406.4397292137146,193.49240100383759,115.05673217773438,349.10624969005585,208.5870451927185,146.3592892885208,105.01192951202393,317.17013442516327,259.92899215221405,151.61076819896698,722.7217868566513,260.2473486661911,48.10470986366272,258.788450717926,46.596420764923096,229.8571605682373,102.17853045463562,622.2499601840973,252.7826818227768,370.50424671173096,702.4906618595123,536.6634023189545,25.57830047607422,29.84570074081421,466.2244231700897,428.7962702512741,124.47283840179443,176.6034106016159,192.8950662612915,965.9977555274963,16.675259947776794,168.58156967163086,281.7972993850708,394.98622369766235,1351.5013231039047,493.30238819122314,16.04925000667572,306.26707112789154,312.97177517414093,316.784148812294,38.14866054058075,55.63868069648743,0.0,212.04319030046463,189.90130019187927,0.0,91.07489860057831,94.1990305185318,0.0,23.66657066345215,277.297070145607,0.0,1462.4697764515877,266.8852367401123,0.0,107.18387150764465,520.1184453964233,0.0,134.10575020313263,87.06843948364258,172.04714977741241,81.56926906108856,45.21334147453308,49.36662006378174,0.0,405.1328955888748,199.28041672706604,192.47979044914246,553.7849109172821,34.78542971611023
9,40670.018347501755,3688.0001472234726,19951.852684915066,36274.744908094406,76.52964216470718,97.27415883541107,633.7397000789642,166.4332365989685,96.70244216918945,131.72594952583313,27.34613013267517,12828.204993963242,352.99514561891556,90.76795101165771,1155.2060333490372,1804.8339266777039,204.57895535230637,253.8058295249939,31.479010105133057,393.00704765319824,264.7458373308182,469.335560798645,83.22764676809311,1084.1847431659698,97.78393077850342,2030.843003153801,783.6379852294922,608.5533533096313,263.7279396057129,433.89654564857483,787.8475053310394,11.094440221786499,210.32972359657288,961.4609680175781,42.755839586257935,193.72447848320007,58.037789940834045,217.20001113414764,194.5837709903717,0.0,284.3385434150696,906.3982383012772,2.434760093688965,249.98554944992065,236.002179145813,41.94155025482178,299.13675248622894,0.0,0.0,0.0,202.4851930141449,205.70411920547485,180.65921008586884,39.22984004020691,16.860639572143555,82.46148085594177,119.89403915405273,62.94980239868164,966.9962425231934,372.66914653778076,55.221440076828,346.2993003129959,375.63940954208374,13.220719695091248,386.4557455778122,74.49989986419678,100.84528005123138,2512.7239204645157,46.85732114315033,230.2479146718979,413.1004581451416,1867.3169586658478,94.41228091716766,8.323830008506775,114.04716062545776,25.90278959274292,68.30442976951599,71.98948013782501,517.2352114915848,23.719619750976562,266.57264387607574,661.3234325647354,451.8353714942932,51.2041392326355,77.07523989677429,123.40633964538574,650.8760975599289,311.4269509315491,51.624149680137634,507.22940325737,836.1362046003342,127.10039150714874,165.97269904613495,306.93058598041534,300.21258103847504,8.287670135498047,271.0674954652786,155.27049779891968,153.7029105424881,4522.935631871223,456.66139817237854,17.867910385131836,158.52739036083221,0.0,184.30115854740143,367.27293848991394,0.0,177.11523842811584,50.78731024265289,0.0,23.341299057006836,496.2347708940506,0.0,2881.2534400224686,397.19631922245026,0.0,133.37953877449036,710.6402605772018,0.0,69.23669862747192,363.13340389728546,258.4640313386917,130.11307001113892,62.31190013885498,40.75723969936371,126.00599956512451,523.0529541969299,184.61621057987213,184.19598853588104,245.38260006904602,9.30055046081543
10,32364.86314970255,1394.1245818138123,16172.730798363686,57131.7523881793,103.61491966247559,128.2933988571167,338.35905933380127,9.545830011367798,84.821990609169,615.3430994153023,55.343400955200195,11323.632845044136,327.382600069046,268.57515013217926,849.0810234546661,2124.332767724991,264.9708776473999,295.40846824645996,57.69283962249756,160.8889478445053,55.7473863363266,766.8217235803604,522.8067821264267,1034.2056767940521,362.11619210243225,728.3439019322395,238.05916965007782,407.1593677997589,707.4592198133469,1621.853732585907,873.6654562950134,10.653749823570251,37.71419036388397,1194.132734298706,118.10855680704117,36.0608195066452,169.04599142074585,348.3560491800308,178.01338267326355,46.77629852294922,120.95887959003448,1176.1645665168762,103.92380142211914,307.7774497270584,1277.7491151094437,0.0,454.03300988674164,0.0,0.0,0.0,181.00226140022278,381.09747165441513,174.63998186588287,15.0767502784729,28.449930429458618,28.622899293899536,145.3613075017929,41.557859659194946,875.2862707972527,487.56465899944305,228.98405730724335,234.2934097647667,394.8995195031166,78.19936060905457,215.58181738853455,118.02102851867676,368.20612037181854,12.421509742736816,69.75901973247528,160.19560050964355,198.64231944084167,1280.900747537613,315.2760685682297,78.35310971736908,192.66677647829056,211.21656107902527,58.62023890018463,36.47916007041931,422.82875084877014,11.938850283622742,379.6207927465439,83.25184881687164,230.8587485551834,23.109039783477783,130.1400500535965,151.1428680419922,399.09090650081635,325.2115697860718,29.456430196762085,36.29907941818237,923.7721563577652,78.29998123645782,188.12803888320923,285.6220016479492,100.36138129234314,188.34523808956146,298.6787277460098,11.738839864730835,338.78996312618256,351.42860066890717,269.1610287427902,74.39938223361969,116.72569167613983,0.0,131.12270867824554,249.75608015060425,0.0,128.3471096754074,153.3738490343094,0.0,98.91681051254272,383.45643842220306,0.0,3643.721605718136,515.6500369310379,0.0,268.9761918783188,502.90740102529526,0.0,185.80293893814087,422.37713396549225,218.22648894786835,153.07413840293884,98.54016137123108,79.19950890541077,81.43794763088226,579.3796398639679,202.93033230304718,160.20644235610962,266.0320122241974,4.259880065917969
